timestamp,model_name,scenario,test_samples,total_test_runtime_sec,per_sample_runtime_sec
2026-06-20 04:57:10,DNN (Deep_NV),b,1000,1.9275462627410889,0.001927546262741089
2026-06-20 04:57:12,Est-Opt (OLS),b,1000,0.0016961097717285156,1.6961097717285156e-06
2026-06-20 04:57:14,KO,b,1000,0.1190190315246582,0.0001190190315246582
2026-06-20 05:15:36,KPQR,b,1000,198.01902508735657,0.19801902508735655
2026-06-20 05:15:38,LinearModel,b,1000,9.298324584960938e-06,9.298324584960937e-09
2026-06-20 05:15:39,LinearModel-L1,b,1000,8.106231689453125e-06,8.106231689453126e-09
2026-06-20 05:15:40,LinearModel-L2,b,1000,7.867813110351562e-06,7.867813110351563e-09
2026-06-20 05:15:41,Oracle,b,1000,0.001283884048461914,1.283884048461914e-06
2026-06-20 05:17:42,RKHS,b,1000,9.86138105392456,0.00986138105392456
2026-06-20 05:17:44,SAA,b,1000,0.02915024757385254,2.915024757385254e-05
2026-06-20 05:17:45,Minimax (Scarf),b,1000,0.0015361309051513672,1.536130905151367e-06
