Decision_Q,Demand_D,Operation_Cost,Mu_Pred,Sigma_Pred,Beta_Intercept,Beta_Feat_1,Beta_Feat_2,Beta_Feat_3,Beta_Feat_4,Beta_Feat_5,Beta_Feat_6,Beta_Feat_7,Beta_Feat_8
7.526288358379073,7.439944587353713,0.02158594275634007,7.080059111103408,0.6615804719729859,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
6.152368820287742,5.719790560551878,0.10814456493396585,5.731824754566322,0.6234995648179427,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
7.877624906512326,5.676043160286321,0.5503954365565011,7.517754477415897,0.5335446965529277,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
8.072434095802082,8.542634916725481,0.3526506156925491,7.71759350926815,0.5260874408110372,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
7.599032012590981,7.326043662374277,0.06824708755417608,7.160860968972942,0.6496333613530185,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
7.576880621743533,7.449867903901877,0.031753179460414005,7.1815005162942445,0.5861914214920938,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
6.662989247078282,4.950652071501116,0.4280842938942915,6.241950572207562,0.6242328734399872,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
7.686236789437337,6.000172269562738,0.4215161299686496,7.279439137291122,0.6031191015548492,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
7.926372662662487,8.055934701333527,0.09717152900327974,7.495665582222639,0.6385672729861906,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
5.744148002972809,6.63725799788584,0.6698324961847733,5.34338104461992,0.5941779815577344,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
6.759003432460122,6.979478889724478,0.16535659294826743,6.346694418374472,0.6112902589932416,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
8.411750659866422,8.57000767883355,0.11869276422534547,7.967104022652328,0.6592340907846725,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
9.753307586684764,8.466053077653983,0.32181362725769525,9.368361578128297,0.5707218062906935,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
5.569018212116197,4.169905305937498,0.3497782265446747,5.179412745139992,0.5776299296808337,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
7.845037763331061,7.846831786178987,0.0013455171359442186,7.42042430154509,0.629532860451225,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
8.139629299845142,6.823266655851755,0.3290906609983466,7.730021651822275,0.6072852076755638,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
6.460728703332593,7.266053048104292,0.6039932585787748,6.054360194761094,0.6024828523389159,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
8.984515987560801,7.053402827726993,0.48277828995845207,8.608584495322434,0.5573568643987236,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
8.808940135729577,9.16565645018045,0.2675372358381547,8.391918856861906,0.6182766732132502,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
7.509406543892134,6.633140112078324,0.21906660795345245,7.114612968372011,0.5853218309178938,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
7.7471817901557705,7.182256856676535,0.14123123336980892,7.308869985575074,0.6498420538685349,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
5.842078030011477,5.3297313218754585,0.12808667703400456,5.415843819401815,0.6319357862528693,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
7.553998648828954,6.6120462559156215,0.23548809822833316,7.142508988028184,0.6100754839953397,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
4.316415828220946,2.5831571260037034,0.4333146755543107,3.8629250899621326,0.6723463746142598,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
7.0297803381606565,6.578507820957825,0.11281812930070778,6.604288548337005,0.6308350715484655,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
6.87937860374731,6.528786984141186,0.08764790490153107,6.478049089101791,0.5950120287652225,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
6.58948951884965,7.42088604724834,0.6235473962990175,6.174493499989312,0.6152740182333297,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
7.316973557678023,6.205184490681212,0.27794726674920267,6.90441533673584,0.6116597336316042,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
8.645100553782434,6.855862097313163,0.44730961411731784,8.281883066092242,0.5385070530495123,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
7.183725575492243,7.381187139882215,0.14809617329247882,6.785011845204561,0.5911338610731612,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
5.426194423573775,6.312676353855878,0.6648614477115771,5.007609643583387,0.6205947234464287,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
9.854943573265084,9.021748892323416,0.20829867023541704,9.462648365560195,0.5816177452523845,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
8.010214942987385,5.753157260196608,0.5642644206976943,7.59019711934647,0.6227193571419157,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
8.115462380511538,7.454474597326951,0.16524694579614674,7.6862694974465615,0.636322320598949,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
7.539940892560024,8.093248164881292,0.414980454240951,7.125290976695963,0.6147608851632177,3.8350713769760034,9.205179429629256,17.840121360070476,0.38479684986653007,4.18634876855683,3.741244163537532,9.204165618111755,-10.651466147006433,8.57502179767131
