penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.2777633112260113,False
l2,1e-08,0.2777633112591583,False
l2,1e-06,0.27775865732173755,True
l2,0.0001,0.28616799166162943,False
l2,0.01,0.4619624802872735,False
