hidden_layers,lr,weight_decay,validation_mean_cost,is_best
512-512-512,0.001,0.0,0.09749880288767437,False
512-512-512,0.001,1e-05,0.0965740979410895,True
512-512-512,0.0005,0.0,0.1012700710513297,False
512-512-512,0.0005,1e-05,0.1048956973412457,False
