sigma,lambda_reg,validation_mean_cost,is_best
0.5,1e-07,0.19174407116958578,False
0.5,1e-06,0.16579356324290043,False
0.5,1e-05,0.11669163940462886,False
1.0,1e-07,0.11799069676352195,False
1.0,1e-06,0.09120443351204346,True
1.0,1e-05,0.10582569295384205,False
2.0,1e-07,0.10354144218284143,False
2.0,1e-06,0.09880054556388783,False
2.0,1e-05,0.10168260003921376,False
