penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.1726091003794771,False
l1,1e-08,0.1726091003794771,False
l1,1e-06,0.1726091003794771,False
l1,0.0001,0.17255945463064984,True
l1,0.01,0.18634219698903934,False
