penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.17260910037848642,False
l2,1e-08,0.17260910037984628,False
l2,1e-06,0.17260910037807173,False
l2,0.0001,0.17256302434409068,True
l2,0.01,0.1866709595817733,False
