bandwidth,validation_mean_cost,validation_mean_effective_n,is_best
0.2,0.07995481398801355,2465.898,False
0.3,0.07961716223694928,2998.444,True
0.4,0.07965181465572002,3000.0,False
0.5,0.07973908935606079,3000.0,False
0.6,0.079687803053008,3000.0,False
