Decision_Q,Demand_D,Operation_Cost,Mu_Pred,Sigma_Pred,Beta_Intercept,Beta_Feat_1,Beta_Feat_2,Beta_Feat_3,Beta_Feat_4
1.661019507838941,1.3412439777317964,0.07994388252678614,1.4941818763583379,0.24735384256336218,0.9273108023698007,3.808011662377725,0.08447912625354123,0.11362037887431617,-0.05311346583696443
1.2327060341683003,1.37730448441041,0.10844883768158237,1.0538227605234904,0.2652127383593396,0.9273108023698007,3.808011662377725,0.08447912625354123,0.11362037887431617,-0.05311346583696443
1.385952678185398,1.182458896939102,0.05087344531157395,1.2156554981567829,0.2524829769156727,0.9273108023698007,3.808011662377725,0.08447912625354123,0.11362037887431617,-0.05311346583696443
1.1273351742224593,0.7308613982280774,0.09911844399859548,0.9565159927918524,0.25325689735232876,0.9273108023698007,3.808011662377725,0.08447912625354123,0.11362037887431617,-0.05311346583696443
1.574639934160801,1.302957551984956,0.06792059554396124,1.406862498470056,0.2487471983702795,0.9273108023698007,3.808011662377725,0.08447912625354123,0.11362037887431617,-0.05311346583696443
1.22381140902528,1.2118307095926717,0.0029951748581520943,1.053803075624335,0.2520547322646812,0.9273108023698007,3.808011662377725,0.08447912625354123,0.11362037887431617,-0.05311346583696443
1.5498048373191269,0.9504913824303438,0.14982836372219577,1.3804482194801688,0.2510884973266447,0.9273108023698007,3.808011662377725,0.08447912625354123,0.11362037887431617,-0.05311346583696443
1.6091184592302692,1.2450070950190724,0.09102784105279921,1.4387351812873002,0.2526106258745026,0.9273108023698007,3.808011662377725,0.08447912625354123,0.11362037887431617,-0.05311346583696443
1.9649462872767984,1.11472477245068,0.21255537870652963,1.7974998431610858,0.24825646952682978,0.9273108023698007,3.808011662377725,0.08447912625354123,0.11362037887431617,-0.05311346583696443
1.370420992347893,2.3762210493371776,0.7543500427419635,1.2071627578126267,0.2420470207112936,0.9273108023698007,3.808011662377725,0.08447912625354123,0.11362037887431617,-0.05311346583696443
1.8056045616089456,0.8189699174534756,0.2466586610388675,1.6394805004865947,0.24629590156715753,0.9273108023698007,3.808011662377725,0.08447912625354123,0.11362037887431617,-0.05311346583696443
1.3571137284338044,1.6971818346698784,0.2550510796770555,1.1941095545889007,0.2416703497681271,0.9273108023698007,3.808011662377725,0.08447912625354123,0.11362037887431617,-0.05311346583696443
2.0474412052659785,1.618341653931107,0.10727488783371786,1.8879034967426334,0.23653096059201187,0.9273108023698007,3.808011662377725,0.08447912625354123,0.11362037887431617,-0.05311346583696443
1.9976067307031822,1.7987478524098082,0.0497147195733435,1.8415380661493153,0.23138774830676986,0.9273108023698007,3.808011662377725,0.08447912625354123,0.11362037887431617,-0.05311346583696443
