timestamp,model_name,scenario,test_samples,total_test_runtime_sec,per_sample_runtime_sec
2026-06-19 21:50:10,DNN (Deep_NV),a,1000,1.593573808670044,0.001593573808670044
2026-06-19 21:50:12,Est-Opt (OLS),a,1000,0.0011749267578125,1.1749267578125e-06
2026-06-19 21:50:14,KO,a,1000,0.10609793663024902,0.00010609793663024902
2026-06-19 21:59:00,KPQR,a,1000,90.75169014930725,0.09075169014930726
2026-06-19 21:59:02,LinearModel,a,1000,7.867813110351562e-06,7.867813110351563e-09
2026-06-19 21:59:03,LinearModel-L1,a,1000,8.344650268554688e-06,8.344650268554688e-09
2026-06-19 21:59:04,LinearModel-L2,a,1000,8.106231689453125e-06,8.106231689453126e-09
2026-06-19 21:59:05,Oracle,a,1000,0.0012693405151367188,1.2693405151367187e-06
2026-06-19 22:01:34,RKHS,a,1000,16.646843194961548,0.01664684319496155
2026-06-19 22:01:36,SAA,a,1000,0.02802300453186035,2.8023004531860353e-05
2026-06-19 22:01:38,Minimax (Scarf),a,1000,0.0011157989501953125,1.1157989501953124e-06
