Selected_Hidden_Layers,Selected_LR,Selected_Weight_Decay,Selected_Update_Step,Decision_Q,Demand_D,Operation_Cost
512-512-512,0.0005,0.0,80,1.2030006647109985,1.3412439777317964,0.10368248476559838
512-512-512,0.0005,0.0,80,1.86173415184021,1.37730448441041,0.12110741685744997
512-512-512,0.0005,0.0,80,1.3871628046035767,1.182458896939102,0.05117597691611864
512-512-512,0.0005,0.0,80,0.8906420469284058,0.7308613982280774,0.039945162175082094
512-512-512,0.0005,0.0,80,1.7246685028076172,1.302957551984956,0.10542773770566527
512-512-512,0.0005,0.0,80,1.3366891145706177,1.2118307095926717,0.031214601244486495
512-512-512,0.0005,0.0,80,1.2977644205093384,0.9504913824303438,0.08681825951974864
512-512-512,0.0005,0.0,80,1.5367810726165771,1.2450070950190724,0.0729434943993762
512-512-512,0.0005,0.0,80,1.704407811164856,1.11472477245068,0.147420759678544
512-512-512,0.0005,0.0,80,2.5214569568634033,2.3762210493371776,0.03630897688155643
512-512-512,0.0005,0.0,80,1.5601557493209839,0.8189699174534756,0.18529645796687708
512-512-512,0.0005,0.0,80,1.9737417697906494,1.6971818346698784,0.06913998378019276
512-512-512,0.0005,0.0,80,1.8198271989822388,1.618341653931107,0.050371386262782925
512-512-512,0.0005,0.0,80,2.4693541526794434,1.7987478524098082,0.1676515750674088
512-512-512,0.0005,0.0,80,2.730078935623169,2.212112250547965,0.129491671268801
512-512-512,0.0005,0.0,80,2.226224184036255,1.883738807381532,0.08562134416368072
512-512-512,0.0005,0.0,80,1.5573514699935913,0.7526142266973987,0.20118431082404814
512-512-512,0.0005,0.0,80,1.424096703529358,1.2289454075998971,0.0487878239823652
512-512-512,0.0005,0.0,80,1.5462790727615356,1.2450960051439282,0.07529576690440187
512-512-512,0.0005,0.0,80,1.9704102277755737,2.0569666793683403,0.06491733869457494
512-512-512,0.0005,0.0,80,0.8572803735733032,0.6645576727667759,0.04818067520163183
512-512-512,0.0005,0.0,80,1.4112112522125244,1.225673390687856,0.046384465381167084
512-512-512,0.0005,0.0,80,2.6354782581329346,2.218691775511088,0.10419662065546165
512-512-512,0.0005,0.0,80,1.1460669040679932,1.2455097102095474,0.07458210460616566
512-512-512,0.0005,0.0,80,2.303729772567749,2.1958290213738016,0.026975187798486844
512-512-512,0.0005,0.0,80,1.3064831495285034,1.137794464153485,0.042172171343754616
512-512-512,0.0005,0.0,80,1.4867936372756958,1.1208031659887574,0.0914976178217346
512-512-512,0.0005,0.0,80,1.8220874071121216,2.078894015719928,0.19260495645585485
512-512-512,0.0005,0.0,80,1.5278998613357544,1.2479637391404828,0.06998403054881791
512-512-512,0.0005,0.0,80,1.3638825416564941,1.1943317791662245,0.04238769062256742
512-512-512,0.0005,0.0,80,1.7492198944091797,1.1928706715688897,0.1390873057100725
512-512-512,0.0005,0.0,80,1.3741203546524048,0.9463998956849836,0.10693011474185529
512-512-512,0.0005,0.0,80,3.018075942993164,2.739983028772792,0.06952322855509296
512-512-512,0.0005,0.0,80,1.0574352741241455,1.2188427191463005,0.12105558376661624
512-512-512,0.0005,0.0,80,1.5344175100326538,1.5925465838159667,0.04359680533748467
512-512-512,0.0005,0.0,80,1.7631748914718628,1.9741563392940824,0.1582360858666647
512-512-512,0.0005,0.0,80,1.6603457927703857,1.6254125888690467,0.008733300975334757
512-512-512,0.0005,0.0,80,1.1803733110427856,0.7537191720064722,0.10666353475907836
512-512-512,0.0005,0.0,80,1.615470051765442,1.584036065394279,0.007858496592790698
512-512-512,0.0005,0.0,80,0.9227792024612427,0.7082998081781205,0.05361984857078053
512-512-512,0.0005,0.0,80,2.2315917015075684,2.2381631217416302,0.004928565175546407
512-512-512,0.0005,0.0,80,1.0267598628997803,0.8520295129182076,0.043682587495393166
512-512-512,0.0005,0.0,80,1.941370964050293,1.4521088507742723,0.12231552831900516
512-512-512,0.0005,0.0,80,1.8161348104476929,1.9866671874224189,0.1278992827310445
512-512-512,0.0005,0.0,80,1.5490905046463013,1.2703717685329925,0.0696796840283272
512-512-512,0.0005,0.0,80,1.643709421157837,1.872126322449032,0.1713126759683964
512-512-512,0.0005,0.0,80,1.143702745437622,0.6192232455773637,0.13111987496506458
512-512-512,0.0005,0.0,80,2.0437722206115723,1.876672928425348,0.04177482304655605
512-512-512,0.0005,0.0,80,1.835523247718811,1.6897817860238364,0.03643536542374365
512-512-512,0.0005,0.0,80,2.2815351486206055,2.108297020595604,0.04330953200625032
512-512-512,0.0005,0.0,80,1.8107749223709106,1.6370798091953151,0.043423778293898874
512-512-512,0.0005,0.0,80,1.3596991300582886,1.0882757257878346,0.06785585106761349
512-512-512,0.0005,0.0,80,1.9658175706863403,1.7791586672243331,0.0466647258655018
512-512-512,0.0005,0.0,80,1.1687573194503784,0.9682446160094964,0.0501281758602205
512-512-512,0.0005,0.0,80,3.138620138168335,3.131763368256724,0.0017141924779027207
512-512-512,0.0005,0.0,80,1.6309024095535278,1.427884340485881,0.050754517266911714
512-512-512,0.0005,0.0,80,1.2780368328094482,0.9032014929895356,0.09370883495497817
512-512-512,0.0005,0.0,80,1.286229133605957,0.8913924747744315,0.09870916470788138
512-512-512,0.0005,0.0,80,1.642866849899292,1.6787194019185372,0.0268894140144339
512-512-512,0.0005,0.0,80,1.6891992092132568,1.4356164252358197,0.06339569599435929
512-512-512,0.0005,0.0,80,1.0428601503372192,0.6661769186466491,0.09417080792264254
512-512-512,0.0005,0.0,80,1.629514217376709,1.580552553350708,0.012240416006500221
512-512-512,0.0005,0.0,80,2.0484402179718018,2.4234776657523573,0.2812780858354167
512-512-512,0.0005,0.0,80,2.688840866088867,2.601779688064618,0.02176529450606235
512-512-512,0.0005,0.0,80,2.4780173301696777,2.2015537388583897,0.06911589782782201
512-512-512,0.0005,0.0,80,1.199435830116272,0.8953074847925631,0.07603208633092723
512-512-512,0.0005,0.0,80,1.3706632852554321,1.0275161648572944,0.08578678009953444
512-512-512,0.0005,0.0,80,1.582672119140625,1.4222608637397585,0.040102813850216634
512-512-512,0.0005,0.0,80,1.144844651222229,0.7096615177478534,0.10879578336859391
512-512-512,0.0005,0.0,80,1.9185216426849365,1.7865295135687207,0.03299803227905396
512-512-512,0.0005,0.0,80,1.069299340248108,1.1295293096179129,0.04517247702735372
512-512-512,0.0005,0.0,80,1.6153193712234497,1.2611681144214142,0.08853781420050888
512-512-512,0.0005,0.0,80,1.639294981956482,1.5149231435637756,0.031092959598176595
512-512-512,0.0005,0.0,80,1.7898930311203003,1.513324723541361,0.06914207689473484
512-512-512,0.0005,0.0,80,1.971930980682373,1.9738531141960376,0.001441600135248411
512-512-512,0.0005,0.0,80,1.3283566236495972,0.4841799203933696,0.21104417581405688
512-512-512,0.0005,0.0,80,1.571537733078003,1.4324016072215453,0.03478403146411441
512-512-512,0.0005,0.0,80,1.5487874746322632,1.2768251067663818,0.06799059196647034
512-512-512,0.0005,0.0,80,2.127974271774292,1.574140753432418,0.13845837958546847
512-512-512,0.0005,0.0,80,1.4611605405807495,1.406598480340153,0.013640515060149128
512-512-512,0.0005,0.0,80,2.027169942855835,1.7917095318274396,0.05886510275709883
512-512-512,0.0005,0.0,80,1.4818552732467651,1.4366106763485298,0.011311149224558836
512-512-512,0.0005,0.0,80,1.6849265098571777,1.7518545167788058,0.05019600519122103
512-512-512,0.0005,0.0,80,1.5434012413024902,1.4832717192905889,0.01503238050297534
512-512-512,0.0005,0.0,80,2.5709969997406006,2.1439276432008847,0.10676733913492897
512-512-512,0.0005,0.0,80,1.898901104927063,1.672871451592152,0.056507413333727774
512-512-512,0.0005,0.0,80,1.9481024742126465,1.2827979076968972,0.16632614162893733
512-512-512,0.0005,0.0,80,1.3829408884048462,1.4111841085445536,0.021182415104780528
512-512-512,0.0005,0.0,80,0.9443552494049072,0.6936682178330574,0.06267175789296245
512-512-512,0.0005,0.0,80,1.3794445991516113,1.6455330403012352,0.19956633086221787
512-512-512,0.0005,0.0,80,1.4261746406555176,1.3618109309170752,0.016090927434610602
512-512-512,0.0005,0.0,80,1.6822468042373657,1.6961733856708892,0.010444936075142575
512-512-512,0.0005,0.0,80,2.083059549331665,1.765675078613172,0.07934611767962324
512-512-512,0.0005,0.0,80,1.171509861946106,1.124523843922612,0.0117465045058735
512-512-512,0.0005,0.0,80,1.5379363298416138,1.0087043045343684,0.13230800632681133
