penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.164344337163558,False
l1,1e-08,0.164344337163558,False
l1,1e-06,0.164344337163558,False
l1,0.0001,0.16413391008907702,True
l1,0.01,0.1772103682864448,False
