penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.1746936288002174,True
l1,1e-08,0.1746936288002174,False
l1,1e-06,0.1746936288002174,False
l1,0.0001,0.1747175723299306,False
l1,0.01,0.19109807642787643,False
