penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.17469362880021805,False
l2,1e-08,0.17469362880018463,False
l2,1e-06,0.17469362876320352,True
l2,0.0001,0.17473898093940862,False
l2,0.01,0.19084758688431802,False
