Selected_Hidden_Layers,Selected_LR,Selected_Weight_Decay,Selected_Update_Step,Decision_Q,Demand_D,Operation_Cost
512-512-512,0.0005,0.0,80,1.4074506759643555,1.0330119142362346,0.09360969043203021
512-512-512,0.0005,0.0,80,1.019539475440979,0.9157980633025052,0.02593535303461844
512-512-512,0.0005,0.0,80,1.6822282075881958,1.510071482738673,0.043039181212380706
512-512-512,0.0005,0.0,80,1.8553781509399414,1.4383645739611508,0.10425339424469765
512-512-512,0.0005,0.0,80,0.9137255549430847,0.7935434891328599,0.03004551645255621
512-512-512,0.0005,0.0,80,1.0646029710769653,0.780718762667452,0.07097105210237833
512-512-512,0.0005,0.0,80,2.0117082595825195,2.0071813363528404,0.0011317308074197951
512-512-512,0.0005,0.0,80,1.2104450464248657,1.393192465945689,0.1370605646406174
512-512-512,0.0005,0.0,80,1.6437433958053589,1.147531291804564,0.12405302600019874
512-512-512,0.0005,0.0,80,1.8901993036270142,1.84425882339332,0.011485120058423559
512-512-512,0.0005,0.0,80,1.3420122861862183,1.2703204424301078,0.01792296093902762
512-512-512,0.0005,0.0,80,1.1576699018478394,0.7715912579726353,0.09651966096880102
512-512-512,0.0005,0.0,80,1.2394633293151855,1.0958976590838505,0.03589141755783376
512-512-512,0.0005,0.0,80,1.4338220357894897,1.270225876688436,0.040899039775263435
512-512-512,0.0005,0.0,80,1.5928255319595337,1.296235172655176,0.07414758982608943
512-512-512,0.0005,0.0,80,1.230939507484436,1.3855914024606208,0.11598892123213861
512-512-512,0.0005,0.0,80,1.8103115558624268,1.6696705393384557,0.035160254130992774
512-512-512,0.0005,0.0,80,2.0929629802703857,2.2090545936382444,0.087068710025894
512-512-512,0.0005,0.0,80,1.3127022981643677,0.9960257341023856,0.07916914101549552
512-512-512,0.0005,0.0,80,2.1708767414093018,1.8382362304640627,0.08316012773630976
512-512-512,0.0005,0.0,80,1.3837591409683228,1.032750885794745,0.08775206379339445
512-512-512,0.0005,0.0,80,2.0882151126861572,1.978723113657474,0.02737299975717078
512-512-512,0.0005,0.0,80,1.8960157632827759,1.878520880136565,0.004373720786552737
512-512-512,0.0005,0.0,80,2.425236701965332,2.4130503041460347,0.003046599454824328
512-512-512,0.0005,0.0,80,1.4501588344573975,1.3264594123637663,0.03092485552340779
