sigma,lambda_reg,validation_mean_cost,is_best
0.5,1e-07,0.2162361691610495,False
0.5,1e-06,0.17409412365775123,False
0.5,1e-05,0.1357820884225181,False
1.0,1e-07,0.1289892678585095,False
1.0,1e-06,0.09392644487797557,False
1.0,1e-05,0.10830063322609405,False
2.0,1e-07,0.10474881185786283,False
2.0,1e-06,0.08576726299309016,True
2.0,1e-05,0.11158602017202228,False
