penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.28557131220280624,False
l2,1e-08,0.28557131219732595,False
l2,1e-06,0.2855103479719544,True
l2,0.0001,0.2968212074690598,False
l2,0.01,0.46924907295821205,False
