Selected_Hidden_Layers,Selected_LR,Selected_Weight_Decay,Selected_Update_Step,Decision_Q,Demand_D,Operation_Cost
512-512-512,0.001,1e-05,80,9.918439865112305,9.76068364799171,0.0394390542801486
512-512-512,0.001,1e-05,80,8.708104133605957,9.04429954223103,0.252146556468805
512-512-512,0.001,1e-05,80,5.985803127288818,6.119834341450251,0.10052341062107462
512-512-512,0.001,1e-05,80,6.269622325897217,5.991335636531753,0.06957167234136596
512-512-512,0.001,1e-05,80,6.679867267608643,6.491284986903778,0.047145570176216234
512-512-512,0.001,1e-05,80,6.08993673324585,6.543840036611374,0.34042747752414315
512-512-512,0.001,1e-05,80,9.119500160217285,9.343920192939898,0.16831502454195935
512-512-512,0.001,1e-05,80,6.442729473114014,6.6760614990683464,0.17499901946574958
512-512-512,0.001,1e-05,80,9.452619552612305,9.52638716564826,0.05532570977696594
512-512-512,0.001,1e-05,80,5.579855918884277,5.444979587523557,0.033719082840180103
512-512-512,0.001,1e-05,80,7.006307601928711,6.891591595788118,0.02867900153514813
512-512-512,0.001,1e-05,80,6.871151447296143,7.087717523690285,0.16242455729560712
512-512-512,0.001,1e-05,80,8.400029182434082,8.441506641229402,0.03110809409649029
512-512-512,0.001,1e-05,80,8.265480995178223,8.1292919092873,0.03404727147273068
512-512-512,0.001,1e-05,80,5.963680744171143,5.677949580697887,0.07143279086831389
512-512-512,0.001,1e-05,80,6.323984146118164,6.106925417306185,0.05426468220299485
512-512-512,0.001,1e-05,80,6.591906547546387,6.457428658232456,0.033619472328482614
512-512-512,0.001,1e-05,80,5.84346342086792,6.820589960353867,0.7328449046144601
512-512-512,0.001,1e-05,80,7.022384166717529,7.355789704461193,0.25005415330774783
512-512-512,0.001,1e-05,80,7.256630897521973,6.907025286336722,0.08740140279631259
512-512-512,0.001,1e-05,80,7.39471435546875,7.47595413388433,0.06092983381168504
512-512-512,0.001,1e-05,80,6.349545001983643,6.867687308803948,0.38860673011522895
512-512-512,0.001,1e-05,80,5.683156490325928,5.973112377391886,0.21746691529946882
512-512-512,0.001,1e-05,80,9.429227828979492,9.44954715804239,0.015239496797173846
512-512-512,0.001,1e-05,80,6.353243350982666,6.065017650166248,0.07205642520410449
512-512-512,0.001,1e-05,80,5.855108261108398,5.8221466268290865,0.008240408569827995
512-512-512,0.001,1e-05,80,10.306466102600098,10.075013666974526,0.05786310890639301
512-512-512,0.001,1e-05,80,7.486800193786621,7.407517432673969,0.019820690278163022
512-512-512,0.001,1e-05,80,6.793876647949219,6.398313015190369,0.09889090818971247
512-512-512,0.001,1e-05,80,7.068078517913818,6.746525567536857,0.08038823759424041
512-512-512,0.001,1e-05,80,7.364912033081055,7.416693550251662,0.03883613787795581
512-512-512,0.001,1e-05,80,8.053343772888184,8.174231771086085,0.09066599864842573
512-512-512,0.001,1e-05,80,5.252384185791016,4.494882800534616,0.1893753463140999
512-512-512,0.001,1e-05,80,6.789727210998535,7.040901966351323,0.18838106651459108
512-512-512,0.001,1e-05,80,8.93321704864502,9.102322314346084,0.12682894927579857
512-512-512,0.001,1e-05,80,8.065169334411621,8.319047439738645,0.19040857899526786
512-512-512,0.001,1e-05,80,10.496684074401855,10.682868914227797,0.13963862986945585
512-512-512,0.001,1e-05,80,8.371174812316895,8.052774310664141,0.0796001254131884
512-512-512,0.001,1e-05,80,8.443921089172363,7.658646614688243,0.19631861862103017
512-512-512,0.001,1e-05,80,7.014115333557129,5.866007214649227,0.28702702972697547
512-512-512,0.001,1e-05,80,4.647413730621338,3.775395681269685,0.21800451233791318
512-512-512,0.001,1e-05,80,7.119935512542725,6.772669158244833,0.08681658857447294
512-512-512,0.001,1e-05,80,6.658747673034668,6.444832005228941,0.05347891695143181
512-512-512,0.001,1e-05,80,7.390431880950928,7.224327226342847,0.04152616365202011
512-512-512,0.001,1e-05,80,8.383513450622559,8.24653960915387,0.03424346036717196
512-512-512,0.001,1e-05,80,7.7182745933532715,8.012299857387278,0.22051894802550498
512-512-512,0.001,1e-05,80,8.88659381866455,8.462050810061253,0.10613575215082438
512-512-512,0.001,1e-05,80,4.592011451721191,4.20650178581446,0.09637741647668285
512-512-512,0.001,1e-05,80,6.1105451583862305,6.030581620913606,0.019990884368156214
512-512-512,0.001,1e-05,80,5.567074775695801,5.01519087536788,0.1379709750819802
512-512-512,0.001,1e-05,80,4.9107160568237305,4.6959498129660195,0.05369156096442773
512-512-512,0.001,1e-05,80,5.60477876663208,4.972943799397819,0.15795874180856528
512-512-512,0.001,1e-05,80,6.016167640686035,5.740404332138405,0.06894082713690763
512-512-512,0.001,1e-05,80,5.635924339294434,6.126016984675962,0.3675694840361463
512-512-512,0.001,1e-05,80,6.234717845916748,6.11363038953924,0.0302718640943771
512-512-512,0.001,1e-05,80,7.430075645446777,7.138002388692108,0.07301831418866733
512-512-512,0.001,1e-05,80,5.747258186340332,5.620199934137357,0.03176456305074371
512-512-512,0.001,1e-05,80,7.125486373901367,6.951205709392997,0.043570166127092635
512-512-512,0.001,1e-05,80,7.89755392074585,7.928286136387841,0.02304916173149385
512-512-512,0.001,1e-05,80,5.647508144378662,4.973107257887007,0.16860022162291388
512-512-512,0.001,1e-05,80,7.429949760437012,7.403394998760502,0.006638690419127347
512-512-512,0.001,1e-05,80,7.936713695526123,7.4441773055742,0.12313409748798065
512-512-512,0.001,1e-05,80,6.3060622215271,6.147223890642145,0.03970958272123859
512-512-512,0.001,1e-05,80,5.095182418823242,4.569948449413069,0.13130849235254338
512-512-512,0.001,1e-05,80,7.517139911651611,6.651290518375626,0.21646234831899624
512-512-512,0.001,1e-05,80,6.100714683532715,5.814260184250319,0.07161362482059896
512-512-512,0.001,1e-05,80,5.166740894317627,4.962794571715075,0.05098658065063799
512-512-512,0.001,1e-05,80,8.847764015197754,8.360467277063734,0.12182418453350508
512-512-512,0.001,1e-05,80,8.733553886413574,8.530594424101333,0.05073986557806043
512-512-512,0.001,1e-05,80,7.879133224487305,7.600777589069198,0.06958890885452673
512-512-512,0.001,1e-05,80,5.424498081207275,4.882198277725495,0.13557495087044513
512-512-512,0.001,1e-05,80,6.390315055847168,6.131368919210393,0.06473653415919367
512-512-512,0.001,1e-05,80,5.840124130249023,5.8519422046511975,0.008863555801630563
512-512-512,0.001,1e-05,80,7.447171211242676,7.588056506989561,0.10566397181016418
512-512-512,0.001,1e-05,80,5.8615875244140625,5.704194080852863,0.039348360890299805
512-512-512,0.001,1e-05,80,7.65984582901001,7.769694283706928,0.08238634102268838
512-512-512,0.001,1e-05,80,6.700832366943359,6.775090436193574,0.05569355193766112
512-512-512,0.001,1e-05,80,9.199433326721191,8.959106158389124,0.06008179208301678
512-512-512,0.001,1e-05,80,8.574787139892578,8.728018238172986,0.11492332371030578
512-512-512,0.001,1e-05,80,7.732598781585693,7.988203439722883,0.19170349360289252
512-512-512,0.001,1e-05,80,6.168832302093506,6.335326571216329,0.12487070184211713
512-512-512,0.001,1e-05,80,8.414787292480469,8.110155393247913,0.0761579748081389
512-512-512,0.001,1e-05,80,6.362239837646484,6.970708800748364,0.4563517223264095
512-512-512,0.001,1e-05,80,6.461436748504639,5.8586117864215455,0.1507062405207733
512-512-512,0.001,1e-05,80,6.256157875061035,5.720100705332041,0.1340142924322485
512-512-512,0.001,1e-05,80,6.310083389282227,5.874871108349961,0.10880307023306646
512-512-512,0.001,1e-05,80,8.315299987792969,7.931674542241291,0.09590636138791941
512-512-512,0.001,1e-05,80,5.297178268432617,4.910187187648541,0.0967477701960191
512-512-512,0.001,1e-05,80,8.296355247497559,8.425620096126632,0.0969486364718053
512-512-512,0.001,1e-05,80,7.9861907958984375,8.126850597047657,0.10549485086191446
512-512-512,0.001,1e-05,80,7.941585540771484,7.950076781049122,0.006368430208228526
512-512-512,0.001,1e-05,80,9.133965492248535,9.299058655367132,0.12381987233894742
512-512-512,0.001,1e-05,80,7.36020565032959,7.231480123076806,0.032181381813195964
512-512-512,0.001,1e-05,80,8.185593605041504,8.012297312321603,0.04332407317997511
512-512-512,0.001,1e-05,80,4.999968528747559,5.0804218355254,0.06033998008338126
512-512-512,0.001,1e-05,80,7.1784563064575195,7.3643727614677825,0.13943734125769724
512-512-512,0.001,1e-05,80,6.0054402351379395,6.0042581749225,0.0002955150538599405
512-512-512,0.001,1e-05,80,6.120676517486572,5.610790102996872,0.12747160362242504
512-512-512,0.001,1e-05,80,5.6468939781188965,5.161253110774459,0.12141021683610931
512-512-512,0.001,1e-05,80,6.425053596496582,6.203552518962084,0.05537526938362447
512-512-512,0.001,1e-05,80,6.63667106628418,7.042931884662657,0.3046956137838581
512-512-512,0.001,1e-05,80,7.927587032318115,7.946042791404598,0.01384181931486217
512-512-512,0.001,1e-05,80,6.1661376953125,6.36797148032288,0.15137533875778497
512-512-512,0.001,1e-05,80,7.912505149841309,8.004047811273223,0.0686569960739356
512-512-512,0.001,1e-05,80,7.868697166442871,7.618739650452879,0.06248937899749807
512-512-512,0.001,1e-05,80,6.578557014465332,6.316623955094924,0.06548326484260203
512-512-512,0.001,1e-05,80,9.938090324401855,9.962321834796391,0.018173632795901895
512-512-512,0.001,1e-05,80,9.243209838867188,9.57744219637243,0.25067426812893245
512-512-512,0.001,1e-05,80,8.011046409606934,7.664425244091451,0.08665529137887074
512-512-512,0.001,1e-05,80,8.40225887298584,8.420776572011665,0.013888274269368672
512-512-512,0.001,1e-05,80,7.983829498291016,8.131343966854784,0.11063585142282628
512-512-512,0.001,1e-05,80,7.264402389526367,7.351848811373916,0.0655848163856616
512-512-512,0.001,1e-05,80,5.394215106964111,5.533312451160812,0.10432300814752571
512-512-512,0.001,1e-05,80,5.913606643676758,5.6069523021067145,0.07666358539251084
512-512-512,0.001,1e-05,80,7.640948295593262,7.178421785574794,0.11563162750461697
512-512-512,0.001,1e-05,80,6.653940200805664,6.408386441981202,0.061388439706115516
512-512-512,0.001,1e-05,80,7.955106735229492,8.200106384129649,0.18374973667511751
