penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.2918281892071937,True
l1,1e-08,0.2918281892071937,False
l1,1e-06,0.2918281892071937,False
l1,0.0001,0.2918857508410561,False
l1,0.01,0.48934494254702765,False
