sigma,lambda_reg,validation_mean_cost,is_best
0.5,1e-07,0.2065579345716103,False
0.5,1e-06,0.1704033653764643,False
0.5,1e-05,0.13361580928557681,False
1.0,1e-07,0.12900675641646256,False
1.0,1e-06,0.09990968693435391,False
1.0,1e-05,0.10966010779299472,False
2.0,1e-07,0.10776310847659155,False
2.0,1e-06,0.0973722467479754,False
2.0,1e-05,0.0884851528199566,True
