Selected_Sigma,Selected_Lambda,Decision_Q,Demand_D,Operation_Cost
2.0,1e-05,7.121698754588281,6.647882721645148,0.11845400823578323
2.0,1e-05,6.6541411797502965,6.069128520675921,0.14625316476859385
2.0,1e-05,7.294485180637947,7.38116342044367,0.06500867985429215
2.0,1e-05,8.55501261299245,8.370221655344132,0.046197739412079386
2.0,1e-05,4.748189098616178,4.561342711478334,0.04671159678446113
2.0,1e-05,5.463772880645218,5.600524871232609,0.1025639929405433
2.0,1e-05,7.230740135024253,7.240429576944936,0.007267081440512246
2.0,1e-05,7.736901221765159,7.743650083165275,0.005061646050087409
2.0,1e-05,4.765211753380916,4.249420060467773,0.12894792322828574
2.0,1e-05,7.146734081735112,7.356193263453529,0.15709438628881278
2.0,1e-05,8.189359983907393,8.245287872813604,0.041945916679658524
2.0,1e-05,6.396618913254407,6.604085395595078,0.155599861755503
2.0,1e-05,6.211528857597038,5.83641390086446,0.09377873918314461
2.0,1e-05,7.775227679137869,7.633585979240769,0.03541042497427482
2.0,1e-05,8.743355767787802,8.588356855922845,0.03874972796623943
2.0,1e-05,7.562349212683129,7.617155141666202,0.04110444673730451
2.0,1e-05,7.182475621442502,7.186818130553385,0.003256881833161973
2.0,1e-05,8.78852402549952,8.63906705925702,0.03736424156062501
2.0,1e-05,6.712285704029215,6.928502365150843,0.1621624958412209
2.0,1e-05,5.599011353585178,5.372933063921732,0.056519572415861585
2.0,1e-05,7.199520058253926,7.368908185852331,0.12704109569880395
2.0,1e-05,6.813261398297525,6.712241744143829,0.02525491353842413
2.0,1e-05,9.097094758677263,8.839715667956092,0.06434477268029282
2.0,1e-05,8.100251685628086,7.72413615533253,0.09402888257388908
2.0,1e-05,8.511931141545983,8.293301828947808,0.054657328149543716
2.0,1e-05,7.750359142414409,7.636369942425065,0.028497299997335857
2.0,1e-05,5.156869600056948,5.549219053799084,0.29426209030660244
2.0,1e-05,8.523209577290377,8.45636492604844,0.016711162810484126
2.0,1e-05,7.938666217183348,7.4269887190551165,0.12791937453205793
2.0,1e-05,7.486642494381758,7.322705968463584,0.040984131479543606
2.0,1e-05,4.7094182268699,4.2347587644662585,0.11866486560091039
2.0,1e-05,5.810077027921431,5.694435670006459,0.028910339478743108
2.0,1e-05,8.297072436700287,8.040255608807964,0.0642042069730806
2.0,1e-05,8.133265489405778,7.48863065816787,0.16115870780947694
2.0,1e-05,5.604231154057623,5.3816812768307525,0.055637469306717646
2.0,1e-05,6.280645355025609,6.615004617851377,0.25076944711932625
2.0,1e-05,5.69317864563696,4.760259045676364,0.2332298999901492
2.0,1e-05,9.016344128128189,8.829569438165763,0.04669367249060663
2.0,1e-05,8.272843999113658,8.121151681880852,0.03792307930820149
2.0,1e-05,7.005677518749604,6.617933006154213,0.09693612814884767
2.0,1e-05,8.519622628727488,8.529601327351656,0.007484023968126419
2.0,1e-05,6.426002417942268,6.739269807722606,0.2349505423352538
2.0,1e-05,6.073977958392215,5.776281109534764,0.07442421221436257
2.0,1e-05,8.85503985205991,8.349955544587212,0.12627107686817451
2.0,1e-05,7.424568973186155,7.160250192360396,0.06607969520643975
2.0,1e-05,9.324055650366187,9.299498739924571,0.0061392276104039745
2.0,1e-05,8.458319179680817,8.76592325801817,0.2307030587530141
2.0,1e-05,5.515762168650256,5.399689769287619,0.029018099840659284
2.0,1e-05,8.038554713617284,7.81977123463124,0.05469586974651097
2.0,1e-05,6.505890522294946,6.474276928615714,0.007903398419808028
2.0,1e-05,6.691234920649492,6.559631973442978,0.03290073680162853
2.0,1e-05,7.921366024110387,7.672635685358475,0.06218258468797799
2.0,1e-05,8.384389921650733,8.16827442244488,0.054028874801463456
2.0,1e-05,10.775826748933165,10.809229747908192,0.025052249231270807
2.0,1e-05,5.886102867321739,5.96369117254267,0.05819122891569806
2.0,1e-05,5.237772134439013,4.657506394049988,0.14506643509725636
2.0,1e-05,3.5860001328234734,3.0226680920923816,0.14083301018277294
2.0,1e-05,9.480972369803558,9.562109237828384,0.060852651018619586
2.0,1e-05,8.533152989022511,8.401657113653469,0.03287396884226057
2.0,1e-05,4.258131477291722,3.7282121157346872,0.13247984038925875
2.0,1e-05,7.967674190669161,7.519497151166587,0.11204425987564348
2.0,1e-05,7.187919560170961,7.3559362499015855,0.12601251729796825
2.0,1e-05,7.004366836856314,6.907489127148096,0.02421942742705463
2.0,1e-05,6.153906989178767,6.462415063605655,0.23138105582016566
2.0,1e-05,6.476293568862277,5.828392486736234,0.16197527053151095
2.0,1e-05,7.39865453965634,7.350554198101152,0.012025085388796874
2.0,1e-05,5.618743648212248,5.520843047119594,0.024475150273163493
2.0,1e-05,7.754698646198063,8.045326808450309,0.21797112168918398
2.0,1e-05,6.202334631369412,6.15967923873037,0.010663848159760514
2.0,1e-05,7.309976774449558,7.352947173698879,0.032227799436990834
