sigma,lambda_reg,validation_mean_cost,is_best
0.5,1e-07,0.21076548854406243,False
0.5,1e-06,0.1765531721411669,False
0.5,1e-05,0.13502841582611297,False
1.0,1e-07,0.1306694783519977,False
1.0,1e-06,0.11476736190542267,False
1.0,1e-05,0.10663591711841922,True
2.0,1e-07,0.11274149579566003,False
2.0,1e-06,0.11095702388166037,False
2.0,1e-05,0.1076908472503162,False
