penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.2762578056909672,True
l2,1e-08,0.27626469228176576,False
l2,1e-06,0.2764090869365683,False
l2,0.0001,0.2901565569246014,False
l2,0.01,0.461853103733027,False
