sigma,lambda_reg,validation_mean_cost,is_best
0.5,1e-07,0.22062869530773419,False
0.5,1e-06,0.17947302904184495,False
0.5,1e-05,0.1269414735793793,False
1.0,1e-07,0.12638285682071956,False
1.0,1e-06,0.09399166492831437,False
1.0,1e-05,0.10097015323411436,False
2.0,1e-07,0.10808060755386954,False
2.0,1e-06,0.08342726783935177,True
2.0,1e-05,0.11721439955935861,False
