hidden_layers,lr,weight_decay,validation_mean_cost,is_best
512-512-512,0.001,0.0,0.0834841333044432,True
512-512-512,0.001,1e-05,0.08352442486191529,False
512-512-512,0.0005,0.0,0.08418578630145596,False
512-512-512,0.0005,1e-05,0.08470990894809685,False
