Selected_Hidden_Layers,Selected_LR,Selected_Weight_Decay,Selected_Update_Step,Decision_Q,Demand_D,Operation_Cost
512-512-512,0.001,0.0,80,1.8363471031188965,1.9666466897014976,0.09772468993695083
512-512-512,0.001,0.0,80,1.8681120872497559,2.0472994236480164,0.13439050229869542
512-512-512,0.001,0.0,80,2.6656923294067383,2.19994608609371,0.11643656082825704
512-512-512,0.001,0.0,80,1.6426218748092651,1.6199507273745817,0.005667786858670865
512-512-512,0.001,0.0,80,1.3813583850860596,1.2746143904267342,0.026685998664831345
512-512-512,0.001,0.0,80,1.3964194059371948,0.9353236684950954,0.11527393436052485
512-512-512,0.001,0.0,80,1.7742723226547241,1.457437576443228,0.07920868655287405
512-512-512,0.001,0.0,80,1.1959736347198486,1.0272090055284469,0.042191157297850446
512-512-512,0.001,0.0,80,2.4741885662078857,2.241919207154079,0.058067339763451686
512-512-512,0.001,0.0,80,1.3168963193893433,1.2081179053785067,0.027194603502709136
512-512-512,0.001,0.0,80,0.8985922932624817,1.290842503040316,0.29418765733337565
512-512-512,0.001,0.0,80,1.6120789051055908,1.5995648505690974,0.0031285136341233644
512-512-512,0.001,0.0,80,1.7886499166488647,1.6774866330668985,0.027790820895491564
512-512-512,0.001,0.0,80,1.246360182762146,1.471424993982861,0.16879860841553623
512-512-512,0.001,0.0,80,2.009577512741089,1.777055377304224,0.05813053385921624
512-512-512,0.001,0.0,80,1.0831177234649658,0.735454217413527,0.0869158765128597
512-512-512,0.001,0.0,80,2.3294317722320557,2.2711483098738157,0.01457086558956
512-512-512,0.001,0.0,80,2.50716495513916,2.563119962661128,0.041966255641475936
512-512-512,0.001,0.0,80,1.7413820028305054,1.3169028537470475,0.10611978727086446
512-512-512,0.001,0.0,80,0.8853026628494263,1.0885748734331169,0.15245415793776795
512-512-512,0.001,0.0,80,3.3387093544006348,2.771425691059799,0.14182091583520895
512-512-512,0.001,0.0,80,1.832395315170288,1.9791923163750584,0.11009775090357776
512-512-512,0.001,0.0,80,2.042440891265869,1.6475055390473297,0.09873383805463487
512-512-512,0.001,0.0,80,0.8615947961807251,0.2369841427941424,0.15615266334664568
512-512-512,0.001,0.0,80,1.7389514446258545,1.7747630715995268,0.026858720230254263
512-512-512,0.001,0.0,80,1.6599458456039429,1.5199298311548344,0.035004003612277124
512-512-512,0.001,0.0,80,1.8973206281661987,1.659360418522991,0.05949005241080191
512-512-512,0.001,0.0,80,1.0681113004684448,0.6471905528697642,0.10523018689967015
512-512-512,0.001,0.0,80,1.0585730075836182,0.7299206054995215,0.08216310052102416
512-512-512,0.001,0.0,80,1.1771949529647827,1.2415789917320137,0.04828802907542323
512-512-512,0.001,0.0,80,0.804600179195404,0.5461820579470884,0.06460453031207891
512-512-512,0.001,0.0,80,1.1166869401931763,0.9042953983168558,0.05309788546908012
512-512-512,0.001,0.0,80,1.7706615924835205,1.469119702736375,0.0753854724367864
512-512-512,0.001,0.0,80,1.9957443475723267,1.4577369987619109,0.13450183720260395
512-512-512,0.001,0.0,80,2.1319446563720703,1.6229264594541366,0.12725454922948343
512-512-512,0.001,0.0,80,1.978790283203125,1.6322439813169112,0.08663657547155346
512-512-512,0.001,0.0,80,1.662703514099121,1.3664037274377123,0.07407494666535219
512-512-512,0.001,0.0,80,1.7280827760696411,1.7464692827580257,0.013789880016288447
512-512-512,0.001,0.0,80,1.18549644947052,0.8930271669021599,0.07311732064209003
512-512-512,0.001,0.0,80,1.3276937007904053,0.6444230544668398,0.17081766158089137
512-512-512,0.001,0.0,80,1.2748738527297974,1.2441068857932287,0.007691741734142166
512-512-512,0.001,0.0,80,2.290325164794922,2.068792306868759,0.05538321448154071
512-512-512,0.001,0.0,80,1.7622482776641846,1.654365493810475,0.026970695963427382
512-512-512,0.001,0.0,80,1.9560426473617554,2.0804191294009615,0.09328236152940461
512-512-512,0.001,0.0,80,1.20533287525177,1.352001827485749,0.11000171417548427
512-512-512,0.001,0.0,80,1.2014979124069214,0.7407437106326866,0.11518855044355869
512-512-512,0.001,0.0,80,1.3778520822525024,1.6239299505675282,0.18455840123626932
512-512-512,0.001,0.0,80,1.4860647916793823,1.373608668660129,0.028114030754813335
512-512-512,0.001,0.0,80,2.8243961334228516,2.909212123798027,0.06361199278138163
512-512-512,0.001,0.0,80,1.4938178062438965,1.2659289658058053,0.0569722101095228
512-512-512,0.001,0.0,80,0.7713056802749634,0.6920819447598549,0.019805933878777132
512-512-512,0.001,0.0,80,1.264333963394165,0.7809945073601917,0.12083486400849333
512-512-512,0.001,0.0,80,1.142767310142517,0.5151732193857939,0.1568985226891808
512-512-512,0.001,0.0,80,1.8578357696533203,2.2631887370666663,0.3040147255600095
512-512-512,0.001,0.0,80,1.6040633916854858,1.3948867860041276,0.05229415142033955
512-512-512,0.001,0.0,80,1.0650850534439087,0.6526148327627803,0.1031175551702821
512-512-512,0.001,0.0,80,1.8210819959640503,1.7198699781137394,0.025303004462577716
512-512-512,0.001,0.0,80,2.3745245933532715,2.462969096592453,0.06633337742938605
512-512-512,0.001,0.0,80,1.1359788179397583,0.8530978175212806,0.07072025010461944
512-512-512,0.001,0.0,80,1.2764817476272583,1.2018922870941349,0.018647365133280858
512-512-512,0.001,0.0,80,1.2604070901870728,0.9544923812200784,0.07647867724174859
512-512-512,0.001,0.0,80,1.2129052877426147,1.110888375504938,0.02550422805941921
512-512-512,0.001,0.0,80,2.2611136436462402,2.1761218949781327,0.021247937167026887
512-512-512,0.001,0.0,80,1.5197246074676514,1.1853123327330537,0.08360306868364942
512-512-512,0.001,0.0,80,1.9264296293258667,1.5527864014573756,0.09341080696712278
512-512-512,0.001,0.0,80,2.4302453994750977,2.0798266796002296,0.08760467996871701
