timestamp,model_name,scenario,test_samples,total_test_runtime_sec,per_sample_runtime_sec
2026-06-19 18:18:36,Est-Opt (OLS),a,1000,0.0017552375793457031,1.7552375793457031e-06
2026-06-19 18:18:46,KO,a,1000,0.11114192008972168,0.00011114192008972168
2026-06-19 18:18:54,Oracle,a,1000,0.0013718605041503906,1.3718605041503905e-06
2026-06-19 18:19:02,SAA,a,1000,0.039114952087402344,3.9114952087402344e-05
2026-06-19 18:19:10,Minimax (Scarf),a,1000,0.002064943313598633,2.0649433135986327e-06
2026-06-19 18:19:41,KO,a,1000,0.11281895637512207,0.00011281895637512207
2026-06-19 18:20:52,Oracle,a,1000,0.0013179779052734375,1.3179779052734374e-06
2026-06-19 18:20:53,SAA,a,1000,0.03849005699157715,3.849005699157715e-05
2026-06-19 18:20:55,Minimax (Scarf),a,1000,0.0015082359313964844,1.5082359313964843e-06
2026-06-19 18:25:08,DNN (Deep_NV),a,1000,1.2432010173797607,0.0012432010173797608
2026-06-19 18:33:14,KPQR,a,1000,82.88052105903625,0.08288052105903626
2026-06-19 18:33:16,LinearModel,a,1000,7.867813110351562e-06,7.867813110351563e-09
2026-06-19 18:33:17,LinearModel-L1,a,1000,9.059906005859375e-06,9.059906005859375e-09
2026-06-19 18:33:18,LinearModel-L2,a,1000,7.867813110351562e-06,7.867813110351563e-09
2026-06-19 18:35:41,RKHS,a,1000,17.5189790725708,0.0175189790725708
