Decision_Q,Demand_D,Operation_Cost,Mu_Pred,Sigma_Pred,Beta_Intercept,Beta_Feat_1,Beta_Feat_2,Beta_Feat_3,Beta_Feat_4,Beta_Feat_5,Beta_Feat_6,Beta_Feat_7,Beta_Feat_8
7.857633757337978,8.48479320086847,0.4703695826478691,7.448433158038313,0.6066817163355056,3.9173965384410936,9.989631697126498,16.089614340401322,-0.41972137364551737,3.642598453568533,4.472962443112987,8.298247707410647,-9.489387005211743,7.44680311011234
8.625342048824606,6.536535943550136,0.5222015263186177,8.228928043868315,0.5877242831948883,3.9173965384410936,9.989631697126498,16.089614340401322,-0.41972137364551737,3.642598453568533,4.472962443112987,8.298247707410647,-9.489387005211743,7.44680311011234
6.114320780325964,5.268665964359624,0.2114137039915851,5.689480640741255,0.6298689334585185,3.9173965384410936,9.989631697126498,16.089614340401322,-0.41972137364551737,3.642598453568533,4.472962443112987,8.298247707410647,-9.489387005211743,7.44680311011234
7.718340989042779,6.679551130161142,0.2596974647204091,7.311160182387635,0.6036871672798163,3.9173965384410936,9.989631697126498,16.089614340401322,-0.41972137364551737,3.642598453568533,4.472962443112987,8.298247707410647,-9.489387005211743,7.44680311011234
7.092699459945112,5.308351030874783,0.4460871072675823,6.7021115385517245,0.5790865187793284,3.9173965384410936,9.989631697126498,16.089614340401322,-0.41972137364551737,3.642598453568533,4.472962443112987,8.298247707410647,-9.489387005211743,7.44680311011234
7.590938264424168,8.496941170948555,0.6795021798932896,7.193661370013859,0.58900360501374,3.9173965384410936,9.989631697126498,16.089614340401322,-0.41972137364551737,3.642598453568533,4.472962443112987,8.298247707410647,-9.489387005211743,7.44680311011234
5.630588679514521,6.300609859322792,0.5025158848562037,5.242231326013192,0.5757794738740349,3.9173965384410936,9.989631697126498,16.089614340401322,-0.41972137364551737,3.642598453568533,4.472962443112987,8.298247707410647,-9.489387005211743,7.44680311011234
7.64982184705325,7.035110014122716,0.15367795823263353,7.268238181610338,0.5657367889311605,3.9173965384410936,9.989631697126498,16.089614340401322,-0.41972137364551737,3.642598453568533,4.472962443112987,8.298247707410647,-9.489387005211743,7.44680311011234
7.551437026799948,8.136335392424577,0.43867377421847187,7.10393041745705,0.6634742918076993,3.9173965384410936,9.989631697126498,16.089614340401322,-0.41972137364551737,3.642598453568533,4.472962443112987,8.298247707410647,-9.489387005211743,7.44680311011234
7.811678574522107,6.607599531474244,0.3010197607619658,7.314494977840883,0.7371255034441767,3.9173965384410936,9.989631697126498,16.089614340401322,-0.41972137364551737,3.642598453568533,4.472962443112987,8.298247707410647,-9.489387005211743,7.44680311011234
8.026212005433882,7.574400969137446,0.11295275907410907,7.618436957312093,0.6045681909965939,3.9173965384410936,9.989631697126498,16.089614340401322,-0.41972137364551737,3.642598453568533,4.472962443112987,8.298247707410647,-9.489387005211743,7.44680311011234
8.534631915911213,8.692081875531711,0.11808746971537376,8.120009630218831,0.6147199206093893,3.9173965384410936,9.989631697126498,16.089614340401322,-0.41972137364551737,3.642598453568533,4.472962443112987,8.298247707410647,-9.489387005211743,7.44680311011234
6.296496276180812,6.212111542447817,0.021096183433248816,5.867051053990655,0.6366964391457578,3.9173965384410936,9.989631697126498,16.089614340401322,-0.41972137364551737,3.642598453568533,4.472962443112987,8.298247707410647,-9.489387005211743,7.44680311011234
