penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.2851848484453058,False
l1,1e-08,0.2851848484453058,False
l1,1e-06,0.28518067342275605,False
l1,0.0001,0.28506525191124715,True
l1,0.01,0.4732266283947241,False
