Selected_Hidden_Layers,Selected_LR,Selected_Weight_Decay,Selected_Update_Step,Decision_Q,Demand_D,Operation_Cost
512-512-512,0.001,1e-05,80,7.633127689361572,7.145842398133231,0.12182132280708524
512-512-512,0.001,1e-05,80,9.959243774414062,9.74230450446064,0.05423481748835579
512-512-512,0.001,1e-05,80,6.171983242034912,6.243226752657098,0.05343263296663969
512-512-512,0.001,1e-05,80,7.435759544372559,7.180990676627291,0.06369221693631699
512-512-512,0.001,1e-05,80,7.966315269470215,7.743066656313689,0.05581215328913136
512-512-512,0.001,1e-05,80,8.209179878234863,7.49654943207663,0.17815761153955822
512-512-512,0.001,1e-05,80,8.459090232849121,8.205374355863887,0.06342896924630859
512-512-512,0.001,1e-05,80,8.527043342590332,8.190474850383758,0.08414212305164348
512-512-512,0.001,1e-05,80,6.393991470336914,6.147881829884482,0.06152741011310803
512-512-512,0.001,1e-05,80,7.1110310554504395,6.453928265473327,0.16427569749427806
512-512-512,0.001,1e-05,80,8.578717231750488,8.347473782853069,0.05781086222435494
512-512-512,0.001,1e-05,80,3.1052398681640625,2.309745528044113,0.19887358502998742
512-512-512,0.001,1e-05,80,7.600795269012451,7.623296950998481,0.01687626148952215
512-512-512,0.001,1e-05,80,8.0061674118042,8.151269947921438,0.10882690208792933
512-512-512,0.001,1e-05,80,8.077527046203613,8.041289304859426,0.009059435336046917
512-512-512,0.001,1e-05,80,7.160552978515625,7.505489981852841,0.25870275250291175
512-512-512,0.001,1e-05,80,5.9528374671936035,5.882168466257531,0.01766725023401805
512-512-512,0.001,1e-05,80,4.885533809661865,4.697768937006977,0.0469412181637221
512-512-512,0.001,1e-05,80,9.222895622253418,9.236101269992126,0.009904235804031103
512-512-512,0.001,1e-05,80,8.705487251281738,8.49716199053546,0.052081315186569554
512-512-512,0.001,1e-05,80,8.14796257019043,8.111592664058902,0.009092476532881921
512-512-512,0.001,1e-05,80,7.179283618927002,6.892653855182226,0.07165744093619408
512-512-512,0.001,1e-05,80,6.758667945861816,6.702802293945092,0.013966412979180998
512-512-512,0.001,1e-05,80,10.441659927368164,10.056286913079989,0.09634325357204387
512-512-512,0.001,1e-05,80,7.974255561828613,7.2545282091078205,0.1799318381801982
512-512-512,0.001,1e-05,80,7.21235466003418,7.029778924017519,0.04564393400416522
512-512-512,0.001,1e-05,80,5.962319374084473,5.909085076042393,0.013308574510519922
512-512-512,0.001,1e-05,80,5.007259845733643,4.86284821704987,0.03610290717094311
512-512-512,0.001,1e-05,80,9.562333106994629,9.57411796758083,0.008838645439651405
512-512-512,0.001,1e-05,80,6.146020412445068,5.634303999574175,0.12792910321772344
512-512-512,0.001,1e-05,80,8.331085205078125,8.55915412799048,0.1710516921842662
512-512-512,0.001,1e-05,80,10.162674903869629,9.811410848770198,0.08781601377485782
512-512-512,0.001,1e-05,80,6.484766483306885,6.016755456550583,0.11700275668907545
512-512-512,0.001,1e-05,80,6.125643253326416,6.180125341283919,0.04086156596812707
512-512-512,0.001,1e-05,80,9.469704627990723,8.83989975914373,0.15745121721174815
512-512-512,0.001,1e-05,80,8.704386711120605,8.114887940498512,0.14737469265552328
512-512-512,0.001,1e-05,80,4.901594638824463,4.544809622083472,0.08919625418524779
512-512-512,0.001,1e-05,80,6.210132122039795,5.469724588941554,0.18510188327456012
512-512-512,0.001,1e-05,80,7.691930294036865,7.234637066128383,0.11432330697712056
512-512-512,0.001,1e-05,80,4.95313024520874,4.43331897138749,0.12995281845531248
512-512-512,0.001,1e-05,80,9.59317684173584,9.507150397134469,0.021506611150342803
512-512-512,0.001,1e-05,80,6.922097206115723,6.646331292110482,0.06894147850131027
512-512-512,0.001,1e-05,80,8.73072338104248,8.763616585221962,0.02466990313461137
512-512-512,0.001,1e-05,80,8.751778602600098,8.267003238788764,0.12119384095283348
512-512-512,0.001,1e-05,80,6.593191146850586,7.064174354972201,0.35323740609121157
512-512-512,0.001,1e-05,80,6.430644989013672,5.943924749569761,0.12168005986097774
512-512-512,0.001,1e-05,80,7.466020107269287,7.692812265059535,0.17009411834268606
512-512-512,0.001,1e-05,80,7.283365249633789,7.202073646922884,0.020322900677726352
512-512-512,0.001,1e-05,80,8.947613716125488,8.541514174153923,0.1015248854928914
512-512-512,0.001,1e-05,80,6.7065815925598145,6.473576014345815,0.058251394553499924
512-512-512,0.001,1e-05,80,11.148999214172363,10.43113874156987,0.1794651181506235
512-512-512,0.001,1e-05,80,8.138936996459961,8.1334758357352,0.0013652901811900264
512-512-512,0.001,1e-05,80,7.801743030548096,7.7700065507875395,0.00793411994013904
512-512-512,0.001,1e-05,80,8.5380220413208,8.157893023977605,0.09503225433579887
512-512-512,0.001,1e-05,80,8.013237953186035,7.695009528502823,0.07955710617080314
512-512-512,0.001,1e-05,80,7.522433757781982,6.68023871148614,0.21054876157396052
512-512-512,0.001,1e-05,80,7.167311191558838,7.317899691798715,0.11294137517990777
512-512-512,0.001,1e-05,80,5.721607208251953,5.43793674680535,0.07091761536165087
512-512-512,0.001,1e-05,80,9.56566333770752,9.63922934257836,0.05517450365313081
512-512-512,0.001,1e-05,80,6.578963279724121,6.630906469407677,0.0389573922626667
512-512-512,0.001,1e-05,80,6.569406509399414,6.481401727630046,0.022001195442342025
512-512-512,0.001,1e-05,80,9.4152193069458,8.800460757050212,0.1536896374738972
512-512-512,0.001,1e-05,80,7.152498245239258,7.001347558456641,0.037787671695654224
512-512-512,0.001,1e-05,80,5.666502475738525,5.232706456612162,0.10844900478159092
512-512-512,0.001,1e-05,80,6.908897876739502,7.052635272348583,0.10780304670681096
512-512-512,0.001,1e-05,80,5.394764423370361,5.277379353509273,0.029346267465272025
512-512-512,0.001,1e-05,80,6.266570091247559,6.380121173478581,0.08516331167326663
512-512-512,0.001,1e-05,80,9.488807678222656,9.416423846241218,0.01809595799535968
512-512-512,0.001,1e-05,80,4.620682239532471,4.706341078792794,0.06424412944524227
512-512-512,0.001,1e-05,80,6.445545673370361,6.81574708592474,0.27765105941578416
512-512-512,0.001,1e-05,80,6.278041839599609,6.034164736690254,0.06096927572733879
512-512-512,0.001,1e-05,80,8.355805397033691,8.207593940213343,0.03705286420508713
512-512-512,0.001,1e-05,80,5.002134799957275,5.36147149517394,0.2695025214124984
512-512-512,0.001,1e-05,80,7.670748233795166,7.379800570927647,0.07273691571687979
512-512-512,0.001,1e-05,80,5.768576145172119,5.57840700270705,0.04754228561626728
512-512-512,0.001,1e-05,80,6.359004020690918,6.353496821674947,0.0013767997539928523
512-512-512,0.001,1e-05,80,8.101895332336426,8.108783623345625,0.005166218256899224
512-512-512,0.001,1e-05,80,7.253417015075684,7.24727222033417,0.0015361986853783538
512-512-512,0.001,1e-05,80,5.861956596374512,6.050955842155967,0.14174943433609166
512-512-512,0.001,1e-05,80,5.688779354095459,5.344301702670128,0.08611941285633273
512-512-512,0.001,1e-05,80,4.412047863006592,3.624828405244563,0.19680486444050715
512-512-512,0.001,1e-05,80,6.451399326324463,5.963370490897913,0.12200720885663752
512-512-512,0.001,1e-05,80,4.833734035491943,4.534419572760135,0.07482861568295207
512-512-512,0.001,1e-05,80,6.951290607452393,6.8865942575265,0.016174087481473087
512-512-512,0.001,1e-05,80,5.219759464263916,4.720142719904257,0.12490418608991471
512-512-512,0.001,1e-05,80,7.629664421081543,7.088301008707681,0.13534085309346544
512-512-512,0.001,1e-05,80,7.360078811645508,6.653609582661477,0.17661730724600777
512-512-512,0.001,1e-05,80,7.029687404632568,6.933880203606002,0.023951800256641675
512-512-512,0.001,1e-05,80,6.882938861846924,6.613593536237915,0.06733633140225215
512-512-512,0.001,1e-05,80,4.543044090270996,4.181886037058364,0.09028951330315804
512-512-512,0.001,1e-05,80,6.836441993713379,6.235452155917471,0.15024745944897688
512-512-512,0.001,1e-05,80,8.398568153381348,8.119539633212755,0.06975713004214823
512-512-512,0.001,1e-05,80,8.735304832458496,8.662631221792061,0.018168402666608685
512-512-512,0.001,1e-05,80,7.152098178863525,7.026658520696542,0.031359914541745804
512-512-512,0.001,1e-05,80,10.02197551727295,9.21175864501776,0.20255421806379736
512-512-512,0.001,1e-05,80,5.18362283706665,5.3633326255078515,0.13478234133090083
512-512-512,0.001,1e-05,80,4.325825214385986,4.218571327120436,0.02681347181638749
512-512-512,0.001,1e-05,80,6.394163608551025,6.358850069334593,0.008828384804108191
512-512-512,0.001,1e-05,80,5.324948310852051,4.514631979675383,0.20257908279416692
512-512-512,0.001,1e-05,80,7.337991237640381,7.864310131147733,0.3947391701305143
512-512-512,0.001,1e-05,80,4.6248393058776855,4.304390095917974,0.08011230248992796
512-512-512,0.001,1e-05,80,6.748012065887451,6.50297354904979,0.06125962920941519
512-512-512,0.001,1e-05,80,10.887642860412598,10.340917166888836,0.13668142338094036
512-512-512,0.001,1e-05,80,9.378385543823242,9.13746538762,0.06023003905081037
512-512-512,0.001,1e-05,80,9.044445991516113,8.689156240997265,0.08882243762971198
512-512-512,0.001,1e-05,80,6.253307819366455,6.470294811265302,0.16274024392413522
512-512-512,0.001,1e-05,80,6.251323699951172,6.004293805023268,0.06175747373197593
512-512-512,0.001,1e-05,80,6.74442720413208,6.091084930506478,0.16333556840640062
512-512-512,0.001,1e-05,80,8.1873197555542,7.666781609734267,0.13013453645498307
512-512-512,0.001,1e-05,80,6.3062663078308105,5.888027030965479,0.10455981921633284
512-512-512,0.001,1e-05,80,8.116186141967773,8.05837749949226,0.014452160618878551
512-512-512,0.001,1e-05,80,8.214797019958496,7.865272773722761,0.08738106155893388
512-512-512,0.001,1e-05,80,7.981348037719727,7.750103024480882,0.05781125330971104
512-512-512,0.001,1e-05,80,8.242945671081543,7.930070955227563,0.0782186789634951
512-512-512,0.001,1e-05,80,6.412818908691406,5.937445941172692,0.11884324187967854
512-512-512,0.001,1e-05,80,7.118625164031982,6.695562961497517,0.10576555063361637
512-512-512,0.001,1e-05,80,6.888141632080078,6.4370858380705815,0.11276394850237415
512-512-512,0.001,1e-05,80,8.78390121459961,8.701175434819813,0.020681444944949057
512-512-512,0.001,1e-05,80,6.512880802154541,6.491572493503653,0.0053270771627220714
512-512-512,0.001,1e-05,80,4.338944911956787,3.73699400161476,0.15048772758550677
512-512-512,0.001,1e-05,80,7.98378324508667,8.282586434648403,0.22410239217129968
512-512-512,0.001,1e-05,80,9.397089958190918,8.907684489105483,0.12235136727135876
512-512-512,0.001,1e-05,80,6.398351192474365,6.587863533197981,0.14213425554271208
512-512-512,0.001,1e-05,80,7.280361175537109,6.883174576557579,0.09929664974488261
512-512-512,0.001,1e-05,80,7.4596333503723145,7.091014907626545,0.09215461068644237
512-512-512,0.001,1e-05,80,7.472371578216553,7.37366995917677,0.024675404759945785
512-512-512,0.001,1e-05,80,6.344195365905762,6.5240707262711775,0.1349065202740618
512-512-512,0.001,1e-05,80,5.955118656158447,5.620473469415371,0.08366129668576905
512-512-512,0.001,1e-05,80,4.449193477630615,4.511365016195323,0.04662865392353077
512-512-512,0.001,1e-05,80,7.386922359466553,6.886187182716316,0.1251837941875591
512-512-512,0.001,1e-05,80,5.111043930053711,4.491325482986057,0.15492961176691344
512-512-512,0.001,1e-05,80,7.017775058746338,6.147312133755155,0.21761573124779576
512-512-512,0.001,1e-05,80,8.444904327392578,8.030157315088655,0.10368675307598085
512-512-512,0.001,1e-05,80,9.929206848144531,9.549907081934744,0.0948249415524467
512-512-512,0.001,1e-05,80,7.205427646636963,7.289518042356348,0.06306779678953878
512-512-512,0.001,1e-05,80,8.592187881469727,8.611417584358717,0.014422277166743047
512-512-512,0.001,1e-05,80,5.357667922973633,5.186793670512636,0.04271856311524913
512-512-512,0.001,1e-05,80,7.592954635620117,7.35245652801647,0.06012452690091186
512-512-512,0.001,1e-05,80,9.978973388671875,10.063180708469172,0.06315548984797292
512-512-512,0.001,1e-05,80,7.386021137237549,7.167780962928997,0.05456004357713806
512-512-512,0.001,1e-05,80,9.84473705291748,9.360139710210126,0.12114933567683872
512-512-512,0.001,1e-05,80,6.008731842041016,5.214065083900692,0.19866668953508082
512-512-512,0.001,1e-05,80,8.036094665527344,8.005710428642736,0.0075960592211519185
512-512-512,0.001,1e-05,80,6.335533618927002,6.367223200070095,0.023767185857319628
512-512-512,0.001,1e-05,80,6.120869159698486,5.637716429185254,0.12078818262830815
512-512-512,0.001,1e-05,80,7.1219305992126465,7.021262370702517,0.025167057127532422
512-512-512,0.001,1e-05,80,8.456365585327148,8.421224973891182,0.00878515285899173
