timestamp,model_name,scenario,test_samples,total_test_runtime_sec,per_sample_runtime_sec
2026-06-20 03:33:35,DNN (Deep_NV),b,1000,2.177551031112671,0.002177551031112671
2026-06-20 03:33:36,Est-Opt (OLS),b,1000,0.0016188621520996094,1.6188621520996094e-06
2026-06-20 03:33:39,KO,b,1000,0.11877202987670898,0.00011877202987670898
2026-06-20 03:52:05,KPQR,b,1000,198.56579685211182,0.19856579685211181
2026-06-20 03:52:06,LinearModel,b,1000,9.059906005859375e-06,9.059906005859375e-09
2026-06-20 03:52:07,LinearModel-L1,b,1000,9.298324584960938e-06,9.298324584960937e-09
2026-06-20 03:52:08,LinearModel-L2,b,1000,8.106231689453125e-06,8.106231689453126e-09
2026-06-20 03:52:09,Oracle,b,1000,0.0012850761413574219,1.2850761413574218e-06
2026-06-20 03:53:58,RKHS,b,1000,7.947964906692505,0.007947964906692504
2026-06-20 03:54:00,SAA,b,1000,0.027100801467895508,2.7100801467895507e-05
2026-06-20 03:54:02,Minimax (Scarf),b,1000,0.0014872550964355469,1.487255096435547e-06
