penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.2899288196109694,False
l1,1e-08,0.2899288196109694,False
l1,1e-06,0.2899288196109694,False
l1,0.0001,0.2890926355233258,True
l1,0.01,0.46626268474581783,False
