penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.28096436909713407,False
l2,1e-08,0.2809643690971081,False
l2,1e-06,0.2809500989068522,True
l2,0.0001,0.2899283537943667,False
l2,0.01,0.45312551293559783,False
