timestamp,model_name,scenario,test_samples,total_test_runtime_sec,per_sample_runtime_sec
2026-06-20 02:31:11,DNN (Deep_NV),b,1000,1.3608999252319336,0.0013608999252319337
2026-06-20 02:31:13,Est-Opt (OLS),b,1000,0.0015978813171386719,1.5978813171386719e-06
2026-06-20 02:31:15,KO,b,1000,0.11911177635192871,0.00011911177635192871
2026-06-20 02:49:48,KPQR,b,1000,201.49953413009644,0.20149953413009644
2026-06-20 02:49:49,LinearModel,b,1000,9.059906005859375e-06,9.059906005859375e-09
2026-06-20 02:49:50,LinearModel-L1,b,1000,9.059906005859375e-06,9.059906005859375e-09
2026-06-20 02:49:52,LinearModel-L2,b,1000,9.059906005859375e-06,9.059906005859375e-09
2026-06-20 02:49:53,Oracle,b,1000,0.0012600421905517578,1.2600421905517578e-06
2026-06-20 02:51:45,RKHS,b,1000,10.249856948852539,0.01024985694885254
2026-06-20 02:51:47,SAA,b,1000,0.02961111068725586,2.9611110687255858e-05
2026-06-20 02:51:49,Minimax (Scarf),b,1000,0.001486063003540039,1.486063003540039e-06
