penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.2809643690970953,False
l1,1e-08,0.2809643690970953,False
l1,1e-06,0.2809720653153514,False
l1,0.0001,0.2809528917111095,True
l1,0.01,0.45968671514939674,False
