Selected_Hidden_Layers,Selected_LR,Selected_Weight_Decay,Selected_Update_Step,Decision_Q,Demand_D,Operation_Cost
512-512-512,0.001,0.0,80,7.563686847686768,6.2828417756474515,0.320211268009829
512-512-512,0.001,0.0,80,4.153132438659668,3.9970789974493033,0.03901336030259117
512-512-512,0.001,0.0,80,10.50209903717041,10.642929043231348,0.10562250454570332
512-512-512,0.001,0.0,80,4.466137409210205,5.106391508642538,0.48019057457424985
512-512-512,0.001,0.0,80,7.560760974884033,7.068682260626919,0.12301967856427853
512-512-512,0.001,0.0,80,8.152409553527832,7.501216907204792,0.1627981615807601
512-512-512,0.001,0.0,80,7.224924564361572,7.047124260631079,0.0444500759326234
512-512-512,0.001,0.0,80,6.854719638824463,6.061550733143297,0.19829222642029154
512-512-512,0.001,0.0,80,8.271345138549805,7.673955860701447,0.14934731946208935
512-512-512,0.001,0.0,80,10.117531776428223,8.896200549442797,0.3053328067463563
512-512-512,0.001,0.0,80,7.186648845672607,6.884252667291219,0.07559904459534716
512-512-512,0.001,0.0,80,7.864891052246094,7.640333626225163,0.05613935650523261
512-512-512,0.001,0.0,80,5.8549933433532715,6.051449345256566,0.14734200142747111
512-512-512,0.001,0.0,80,6.264561653137207,6.145039433439113,0.029880554924523572
512-512-512,0.001,0.0,80,5.211860179901123,4.456615728418219,0.18881111287072594
512-512-512,0.001,0.0,80,5.216401100158691,5.2344505057783755,0.013537054214763033
512-512-512,0.001,0.0,80,7.910022258758545,7.020001255843106,0.22250525072885963
512-512-512,0.001,0.0,80,5.922904968261719,5.64245522464352,0.07011243590454974
512-512-512,0.001,0.0,80,5.366748809814453,5.524149946212281,0.1180508522983712
512-512-512,0.001,0.0,80,7.927602291107178,8.01644368505682,0.06663104546223231
512-512-512,0.001,0.0,80,5.607263088226318,5.703499239622568,0.07217711354718714
512-512-512,0.001,0.0,80,8.837279319763184,8.250261732104871,0.14675439691457814
512-512-512,0.001,0.0,80,5.280838489532471,4.918105303415578,0.09068329652922325
512-512-512,0.001,0.0,80,7.68733549118042,7.452563987456091,0.0586928759310823
512-512-512,0.001,0.0,80,6.492321491241455,6.2949889136675345,0.04933314439348013
512-512-512,0.001,0.0,80,6.788888931274414,6.630727987153603,0.03954023603020285
