penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.16899985488798613,False
l1,1e-08,0.16899985488798613,False
l1,1e-06,0.16899985488798613,False
l1,0.0001,0.16870056737418018,True
l1,0.01,0.17558608608099294,False
