hidden_layers,lr,weight_decay,validation_mean_cost,is_best
512-512-512,0.001,0.0,0.0830855790899919,False
512-512-512,0.001,1e-05,0.08269525187585201,True
512-512-512,0.0005,0.0,0.0839776263384242,False
512-512-512,0.0005,1e-05,0.08277387126659815,False
