Decision_Q,Demand_D,Operation_Cost
1.7997786001105873,1.461331263123418,0.0846118342467923
1.7997786001105873,1.1155864637759851,0.17104803408365055
1.7997786001105873,1.642385145591383,0.0393483636298011
1.7997786001105873,0.8758425935761968,0.23098400163359764
1.7997786001105873,0.7869478530968607,0.25320768675343164
1.7997786001105873,1.5406781766981166,0.06477510585311769
1.7997786001105873,1.4829750674188449,0.07920088317293561
1.7997786001105873,2.3203456532765467,0.39042528987446956
1.7997786001105873,1.348930938991542,0.11271191527976132
1.7997786001105873,0.6480354719048018,0.2879357820514464
1.7997786001105873,1.5092126074418828,0.07264149816717613
1.7997786001105873,2.2894396157059047,0.36724576169648804
1.7997786001105873,1.183056264808303,0.1541805838255711
1.7997786001105873,0.8502390782511487,0.23738488046485964
1.7997786001105873,2.1057437465729354,0.22947385984676105
1.7997786001105873,1.5760348942075788,0.05593592647575213
1.7997786001105873,1.0580607941189857,0.1854294514979004
1.7997786001105873,0.7546722979402736,0.26127657554257844
1.7997786001105873,0.5373994017149805,0.3155947995989017
1.7997786001105873,0.7382728615352058,0.2653764346438454
1.7997786001105873,1.9422748228063111,0.10687216702179286
1.7997786001105873,1.3273690242520968,0.11810239396462263
1.7997786001105873,1.4396670501777389,0.09002788748321211
1.7997786001105873,1.517519946101431,0.07056466350228907
1.7997786001105873,1.9648342737454565,0.12379175522615188
1.7997786001105873,3.0073956884669695,0.9057128162672866
1.7997786001105873,0.4366429778177417,0.3407839055732114
1.7997786001105873,1.7762083869792389,0.00589255328283711
1.7997786001105873,0.7922867484320412,0.25187296291963657
1.7997786001105873,2.37813115395668,0.43376441538456956
1.7997786001105873,1.7634570751875882,0.009080381230749779
1.7997786001105873,1.9132353461115668,0.08509255950073458
1.7997786001105873,1.1201391119438235,0.16990987204169095
1.7997786001105873,1.784484241607469,0.0038235896257795554
1.7997786001105873,1.26146906181071,0.13457738457496932
1.7997786001105873,1.446824817715849,0.0882384455986846
1.7997786001105873,1.8083042688016848,0.006394251518323124
1.7997786001105873,3.347007581122591,1.1604217357590028
1.7997786001105873,1.3138765052029522,0.12147552372690879
1.7997786001105873,1.5645129829144933,0.05881640429902352
1.7997786001105873,0.7143335265930587,0.2713612683793821
1.7997786001105873,3.1602773938887143,1.0203740953335951
1.7997786001105873,1.2630333228361117,0.1341863193186189
1.7997786001105873,1.789325848454098,0.00261318791412235
1.7997786001105873,2.6345226039175715,0.6260580028552382
1.7997786001105873,2.1353768087904315,0.2516986565098831
1.7997786001105873,1.2350065514387552,0.14119301216795804
1.7997786001105873,0.8093892969849363,0.24759732578141275
1.7997786001105873,0.8329149788537279,0.24171590531421486
1.7997786001105873,1.4611277854085296,0.08466270367551443
1.7997786001105873,0.8336653591865142,0.24152831023101828
1.7997786001105873,1.498930142526893,0.07521211439592357
1.7997786001105873,2.470123313014072,0.5027585346776136
1.7997786001105873,1.3105504666570411,0.12230703336338655
1.7997786001105873,1.6106164457648922,0.04729053858642379
1.7997786001105873,1.324373338879106,0.11885131530787035
1.7997786001105873,0.6668809114499987,0.28322442216514715
1.7997786001105873,2.22791691474492,0.32110373597574937
1.7997786001105873,1.3467377160992329,0.11326022100283861
1.7997786001105873,1.7529540212649546,0.011706144711408184
1.7997786001105873,2.196296142155542,0.29738815653371586
1.7997786001105873,2.1632473552156286,0.27260156632878096
1.7997786001105873,1.8583344411520524,0.04391688078109879
1.7997786001105873,0.8850843901269319,0.22867355249591387
1.7997786001105873,2.595133894774995,0.5965164709983058
1.7997786001105873,1.254469621202147,0.1363272447271101
1.7997786001105873,1.2884002690143292,0.12784458277406452
1.7997786001105873,1.5556747667154662,0.061025958348780274
1.7997786001105873,1.7402810719733235,0.014874382034315958
1.7997786001105873,1.619353598002026,0.045106250527140346
1.7997786001105873,1.7478116319868977,0.012991742030922404
1.7997786001105873,1.2075668018759238,0.14805294955866588
1.7997786001105873,1.701132412350482,0.024661546940026313
1.7997786001105873,1.288226091638023,0.12788812711814107
1.7997786001105873,2.335270905146805,0.4016192287771633
1.7997786001105873,0.6923929954030978,0.27684640117687237
1.7997786001105873,0.7893857580518164,0.2525982105146927
1.7997786001105873,1.3315730726422843,0.11705138186707575
1.7997786001105873,1.6602873131145008,0.03487282174902162
1.7997786001105873,1.0915309948272576,0.17706190132083244
1.7997786001105873,1.1664614603182488,0.15832928494808463
1.7997786001105873,0.525771647567456,0.31850173813578286
1.7997786001105873,2.6112961133471004,0.6086381349273848
1.7997786001105873,0.9093035403897608,0.22261876493020663
1.7997786001105873,2.102880680072385,0.2273265599713482
1.7997786001105873,1.95385349682938,0.11555617253909445
1.7997786001105873,0.9736613082440988,0.20652932296662213
1.7997786001105873,1.2060628875279549,0.1484289281456581
1.7997786001105873,3.1954901592213494,1.0467836693330717
1.7997786001105873,1.358274272419239,0.1103760819228371
1.7997786001105873,1.302816958016078,0.12424041052362733
1.7997786001105873,2.3124925536267424,0.38453546513711634
1.7997786001105873,0.9903254444921552,0.20236328890460803
1.7997786001105873,1.27803451970989,0.13043602010017435
1.7997786001105873,1.8037016147544631,0.0029422609829068413
1.7997786001105873,0.9881083774472222,0.20291755566584127
1.7997786001105873,1.596264602060395,0.05087849951254808
1.7997786001105873,0.7516868775838469,0.26202293063168514
1.7997786001105873,1.552518374983236,0.06181505628183781
1.7997786001105873,1.2384763898462867,0.14032555256607515
1.7997786001105873,1.1803570647942254,0.15485538382909048
1.7997786001105873,1.3759883861098086,0.10594755350019469
1.7997786001105873,2.3807880661990453,0.43575709956634345
1.7997786001105873,2.181728811740538,0.286462658722463
1.7997786001105873,1.6014590315977622,0.04957989212820629
1.7997786001105873,1.3198406726197622,0.11998448187270627
1.7997786001105873,1.0934295908932516,0.17658725230433392
1.7997786001105873,0.6679987538525332,0.28294496156451354
1.7997786001105873,0.8631503836291201,0.2341570541203668
1.7997786001105873,1.1934888710903624,0.15157243225505623
1.7997786001105873,1.9077820740096012,0.08100260542426041
1.7997786001105873,2.1067940313521656,0.2302615734311837
1.7997786001105873,1.1393201880906667,0.16511460300498015
1.7997786001105873,1.6462976740849955,0.038370231506397956
1.7997786001105873,1.1578833834288869,0.16047380417042512
1.7997786001105873,1.2635543535226237,0.1340560616469909
1.7997786001105873,0.6518761285383466,0.28697561789306014
1.7997786001105873,2.55276810720423,0.5647421303202319
1.7997786001105873,1.8970727220982104,0.07297059149071733
1.7997786001105873,2.1572922597019426,0.26813524469351646
1.7997786001105873,2.265933150443789,0.3496159127499012
1.7997786001105873,1.130825328573898,0.16723831788417232
1.7997786001105873,1.6592098516745108,0.03514218710901912
1.7997786001105873,1.6436408390215584,0.03903444027225722
1.7997786001105873,1.379071231477332,0.10517684215831385
1.7997786001105873,0.8700639471679295,0.23242866323566447
1.7997786001105873,1.023511139528639,0.1940668651454871
1.7997786001105873,1.5296486011731705,0.06753249973435421
1.7997786001105873,2.2866043658893775,0.36511932433409267
1.7997786001105873,1.061420626538602,0.18458949339299635
1.7997786001105873,1.5732342398865171,0.05663609005601755
1.7997786001105873,2.6987144519058193,0.674201888846424
1.7997786001105873,1.1966102086523809,0.1507920978645516
1.7997786001105873,2.0220779744815274,0.16672453077820504
1.7997786001105873,1.8542711591681469,0.04086941929316967
1.7997786001105873,0.7761332903619835,0.25591132743715095
1.7997786001105873,3.0103671283368096,0.9079413961696667
1.7997786001105873,1.561257991072608,0.059630152259494806
1.7997786001105873,0.8486362214686312,0.23778559466048904
1.7997786001105873,1.812994741352447,0.009912105931394743
1.7997786001105873,1.3999700825768864,0.09995212938342524
1.7997786001105873,1.012499483673813,0.19681977910919357
1.7997786001105873,0.8727341677899769,0.2317611080801526
1.7997786001105873,1.3421242457411426,0.11441358859236117
1.7997786001105873,0.948851437081515,0.21273179075726809
1.7997786001105873,1.5961302958697017,0.05091207606022141
1.7997786001105873,1.058950907493886,0.1852069231541753
1.7997786001105873,1.5823589568282064,0.05435491082059524
1.7997786001105873,1.1047412776091874,0.17375933062534998
1.7997786001105873,1.233598345001922,0.14154506377716636
1.7997786001105873,2.4369845577338545,0.47790446821745036
1.7997786001105873,1.803505481055713,0.0027951607088442243
1.7997786001105873,1.409948033461626,0.09745764166224036
1.7997786001105873,1.5940436986952784,0.05143372535382723
1.7997786001105873,1.6962813279689393,0.025874318035412014
1.7997786001105873,1.1852749150029895,0.15362592127689945
1.7997786001105873,1.968950827582612,0.1268791706040185
1.7997786001105873,1.8256913733008688,0.019434579892711135
1.7997786001105873,1.085041054922872,0.17868438629692884
1.7997786001105873,1.3312524036523037,0.11713154911457091
1.7997786001105873,1.7503042332929757,0.01236859170440291
1.7997786001105873,1.039208224897589,0.1901425938032496
1.7997786001105873,1.4981036314035332,0.07541874217676353
1.7997786001105873,1.5401923751806468,0.06489655623248514
1.7997786001105873,1.61827178672177,0.04537670334720434
1.7997786001105873,1.6240292819190385,0.043937329547887205
1.7997786001105873,1.6622846839778571,0.03437347903318255
1.7997786001105873,1.9768901290854264,0.1328336467311293
1.7997786001105873,1.2550077045006367,0.13619272390248766
