penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.1665470090375015,False
l2,1e-08,0.166547009034302,False
l2,1e-06,0.16653321380336217,True
l2,0.0001,0.16679612132149102,False
l2,0.01,0.18628760682623077,False
