penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.17138743699658596,False
l2,1e-08,0.17138743695019787,False
l2,1e-06,0.17138192774992922,False
l2,0.0001,0.1712636981801711,True
l2,0.01,0.18398418564570904,False
