Selected_Sigma,Selected_Lambda,Decision_Q,Demand_D,Operation_Cost
0.5,1e-07,1.559960647846887,1.292055530578852,0.06697627931700878
0.5,1e-07,1.1876799964317195,1.0149962671365147,0.0431709323238012
0.5,1e-07,1.2614703565950234,0.734316827432631,0.13178838229059808
0.5,1e-07,1.8352243620755835,1.729328989993164,0.026473843020604848
0.5,1e-07,1.8009018974329296,1.989215563858024,0.1412352498188208
0.5,1e-07,0.8879072416682342,0.5245262979575964,0.09084523592765945
0.5,1e-07,1.3803124994550258,1.178655062303427,0.05041435928789967
0.5,1e-07,1.0386291409805435,1.1590352488038522,0.09030458086748155
0.5,1e-07,0.6511778414682353,0.9064992516884748,0.1914910576651796
0.5,1e-07,3.360453244458265,3.2574095178208995,0.025760931659341346
0.5,1e-07,2.348988308376528,2.4753584652123974,0.09477761762690196
0.5,1e-07,2.9329310479395927,2.943955984594764,0.008268702491378344
0.5,1e-07,1.2562609202342092,1.165503558738385,0.022689340373956035
0.5,1e-07,0.8448983775465673,0.7183687471834623,0.031632407590776235
0.5,1e-07,2.1111977417548045,1.7709469443927766,0.08506269934050698
0.5,1e-07,2.719056215804481,2.301685823394762,0.10434259810242974
0.5,1e-07,1.2717084558448444,1.0976849879186443,0.04350586698155001
0.5,1e-07,1.1129893942840192,0.761742298663156,0.0878117739052158
0.5,1e-07,1.4834946859651448,1.1370029137810498,0.08662294304602375
0.5,1e-07,1.8081138307830942,1.3813887572164842,0.10668126839165248
0.5,1e-07,1.7868313468563328,1.058773644639307,0.18201442555425645
0.5,1e-07,0.8263567419636746,0.4563868706907709,0.09249246781822593
0.5,1e-07,1.599218324633326,1.4874844257882494,0.02793347471126917
0.5,1e-07,1.405431258590099,1.5374664616745133,0.09902640231331072
0.5,1e-07,2.0900347312973206,1.4518735201776605,0.15954030277991504
0.5,1e-07,1.7275697695281191,1.758770480877372,0.023400533511939714
0.5,1e-07,1.3535899197387726,1.5360031608482725,0.1368099308321249
0.5,1e-07,1.018167681852115,0.642340911433385,0.0939566926046825
0.5,1e-07,1.4418453463178975,1.137349131993334,0.07612405358114088
0.5,1e-07,3.0105404207683586,2.743545521669701,0.06674872477466443
0.5,1e-07,2.390614194943474,1.8394397468177337,0.1377936120314351
0.5,1e-07,1.0777464364407,1.2638668956191623,0.13959034438384682
0.5,1e-07,1.8888799960401,1.8890739290054157,0.00014544972398683464
0.5,1e-07,1.2139437686933805,1.2337060926151011,0.014821742941290461
0.5,1e-07,1.2407052001143517,1.0883916900555426,0.03807837751470228
0.5,1e-07,1.680108075588132,1.4943435108076484,0.04644114119512088
0.5,1e-07,1.7686513986401453,1.5596817011732833,0.0522424243667155
0.5,1e-07,1.4466960211402977,1.1424328923879323,0.07606578218809135
0.5,1e-07,1.1209986673687928,0.7815780638266154,0.08485515088554435
0.5,1e-07,0.6124639020014304,0.410541051469257,0.05048071263304335
0.5,1e-07,1.8503806855812885,1.8037982982596843,0.011645596830401062
0.5,1e-07,2.388409642848311,2.3841002069916346,0.0010773589641690506
0.5,1e-07,2.0253431078120454,1.750019062028433,0.06883101144590309
0.5,1e-07,1.4321728149821809,1.8194903838640863,0.2904881766614291
0.5,1e-07,1.4294764601299856,1.572697166355446,0.10741552966909534
0.5,1e-07,1.0506783420455594,0.8230158923118236,0.05691561243343396
0.5,1e-07,2.4744411708619385,2.2536836496626025,0.055189380299834
0.5,1e-07,1.668119121790264,1.3705228973240804,0.0743990561165459
0.5,1e-07,0.773768917006388,0.7265394170445482,0.011807374990459946
0.5,1e-07,2.1810852304158974,1.966392756174937,0.053673118560240096
0.5,1e-07,1.419966825008125,1.19517268929539,0.05619853392818375
0.5,1e-07,2.767531499694239,2.3628922529621836,0.1011598116830138
0.5,1e-07,0.7695540460670723,0.7275404809222799,0.010503391286198122
0.5,1e-07,2.1056462410941394,1.5926179013528785,0.12825708493531524
0.5,1e-07,1.055058415740548,0.848612989967414,0.05161135644328352
0.5,1e-07,2.014213815966011,2.157467579017567,0.10744032228866685
0.5,1e-07,1.2701530199561892,1.1074209956614582,0.04068300607368275
0.5,1e-07,2.264226206054854,2.2720497766765853,0.005867677966298501
0.5,1e-07,2.3270705748212714,2.370804190591733,0.032800211827846315
0.5,1e-07,1.7651327385205995,1.811926766396819,0.03509552090716467
0.5,1e-07,1.7729039637980015,1.81836136250277,0.034093049028576294
0.5,1e-07,1.5574925139227085,0.8579149303980336,0.17489439588116873
0.5,1e-07,1.8047174779326205,1.2766865822571605,0.132007723918865
0.5,1e-07,3.2727392523949286,2.722680456331521,0.1375146990158519
0.5,1e-07,1.8721697033312157,1.7241930840601858,0.036994154817757474
0.5,1e-07,1.1861637527072924,1.2077333230452054,0.0161771777534348
0.5,1e-07,2.1505005370473422,2.5076397427805697,0.2678544042999206
0.5,1e-07,1.3137825329392476,1.503788165714141,0.14250422458117
0.5,1e-07,2.3265776150131128,2.501342916031254,0.13107397576360602
0.5,1e-07,1.6953934037951623,1.4468657827842926,0.062131905252717445
0.5,1e-07,1.4446964977698373,1.8528744853266104,0.3061334906675798
0.5,1e-07,1.8561782870902865,1.2161500354093004,0.16000706292024652
0.5,1e-07,2.3532646024657113,1.9168730550830675,0.10909788684566096
0.5,1e-07,1.312167464690655,1.286738519246986,0.006357236360917229
0.5,1e-07,2.8427309899880617,2.884016463141041,0.030964104864734443
0.5,1e-07,1.0059978657634043,1.1928958127740124,0.14017346025795602
0.5,1e-07,2.453040733599998,1.7691945231402235,0.17096155261494367
0.5,1e-07,1.119976063039665,1.0524165783684862,0.016889871167794668
0.5,1e-07,1.3864819155033463,1.283079966476545,0.025850487256700305
0.5,1e-07,1.1639542441821975,1.0664821610096271,0.024368020793142597
0.5,1e-07,1.954747455367495,1.6379062983785746,0.07921028924723011
0.5,1e-07,2.6992345692796516,2.31272957784425,0.09662624785885043
0.5,1e-07,1.248902630309793,0.666765309026215,0.1455343303208945
0.5,1e-07,1.050338747830041,0.8924873487531195,0.03946284976923037
0.5,1e-07,1.3011872401452438,1.0486450880330798,0.063135538028041
0.5,1e-07,2.529322154233185,1.7776183786982536,0.18792594388373285
0.5,1e-07,0.9090702166250599,0.2896927242810995,0.1548443730859901
0.5,1e-07,2.5392524234900975,2.381652056172302,0.039400091829448924
0.5,1e-07,1.0651403137175293,1.178309103570494,0.08487659238972356
0.5,1e-07,1.581401611393525,1.3864273737203774,0.0487435594182869
0.5,1e-07,1.1806151896387176,1.5254048291063835,0.25859222960074946
0.5,1e-07,1.0542433864768777,0.9066628612523712,0.03689513130612662
0.5,1e-07,1.1019751244056826,0.9009218638169678,0.05026331514717869
0.5,1e-07,2.4352857231426555,2.2434723897581796,0.047953333346118954
0.5,1e-07,0.7920454617361653,0.4818693940723823,0.07754401691594576
0.5,1e-07,1.4277357627478262,1.039581612239426,0.09703853762710007
0.5,1e-07,1.2982660925858038,1.6098804339080544,0.2337107559916879
0.5,1e-07,1.2842928080533147,1.2283098160665042,0.013995747996702612
0.5,1e-07,1.4755440250628284,1.2246358981234569,0.0627270317348429
0.5,1e-07,1.2833680762111763,1.098255166368576,0.04627822746065008
0.5,1e-07,1.2540065297061322,1.3184278717784637,0.04831600655424856
0.5,1e-07,1.133417388662177,0.8714771394134595,0.06548506231217938
0.5,1e-07,3.3885515807415594,3.0626872610804847,0.08146607991526866
0.5,1e-07,0.9271295963526,0.7532348104001055,0.0434736964881236
0.5,1e-07,2.2074302975163063,2.1347762815760416,0.018163503985066165
0.5,1e-07,1.1771935580921928,0.9141220537432352,0.06576787608723941
0.5,1e-07,1.8531808363859357,1.6408001227259723,0.05309517841499084
0.5,1e-07,2.1094612869646006,1.1951503140389066,0.2285777432314235
0.5,1e-07,2.9565163195796096,2.303109591104051,0.16335168211888962
0.5,1e-07,1.2085813071365838,0.7591204216865672,0.11236522136250415
0.5,1e-07,0.7669273732963341,0.4969702438411927,0.06748928236378535
0.5,1e-07,1.3573040483685443,0.622218857364508,0.1837712977510091
0.5,1e-07,1.9049269883919815,1.826520683523516,0.01960157621711639
0.5,1e-07,1.4881401779544963,1.5073378602528922,0.014398261723796935
0.5,1e-07,1.1460950047134453,1.367396109053681,0.16597582825517682
0.5,1e-07,0.5998428147835426,0.6194290275615422,0.014689659583499659
0.5,1e-07,1.5258713087148843,1.5313596764920427,0.004116275832868832
0.5,1e-07,0.6014052322647596,0.6888251739046161,0.06556495622989233
0.5,1e-07,1.9693463916955807,2.0611135188050427,0.0688253453320965
0.5,1e-07,1.8044284323563506,1.543550244137344,0.06521954705475164
0.5,1e-07,2.782789406172502,2.954937922375662,0.12911138715237014
0.5,1e-07,1.7891218043862378,2.1764451956034883,0.29049254341293784
0.5,1e-07,1.0480801554748502,1.1703836105848324,0.09172759133248665
0.5,1e-07,1.9985137440064054,1.9182440747270393,0.02006741731984152
0.5,1e-07,1.1266794584799387,0.8658043497358833,0.06521877718601385
0.5,1e-07,1.8615183741422208,1.2318299701939055,0.15742210098707882
0.5,1e-07,2.424197277302687,1.8700701044963297,0.13853179320158931
0.5,1e-07,1.9751300725813308,2.218972153912991,0.1828815609987453
0.5,1e-07,1.2844222145197128,1.455902023881419,0.1286098570212797
0.5,1e-07,1.2648727841698328,1.0826747205411589,0.04554951590716849
0.5,1e-07,2.4562413622204105,2.3169138629052317,0.034831874828794684
0.5,1e-07,2.3408186222399356,2.008610538137617,0.08305202102557963
0.5,1e-07,2.132342683203216,2.548060213309016,0.31178814757935003
0.5,1e-07,0.9578521813077925,0.778582901591928,0.04481731992896612
0.5,1e-07,1.1166288994254103,1.0240046273982066,0.023156068006800923
0.5,1e-07,1.0920987323421014,1.1276201724215822,0.026641080059610578
0.5,1e-07,0.9930674373471953,1.1860872937506215,0.14476489230256967
0.5,1e-07,3.1128125379109672,2.454370408734493,0.1646105322941186
0.5,1e-07,1.9046016871341274,1.8048713737133577,0.024932578355192414
0.5,1e-07,1.295951046670662,1.1763548403117283,0.02989905158973344
0.5,1e-07,2.403963387215104,2.532772495901344,0.09660683151467997
0.5,1e-07,1.083737024206308,0.7389026453428033,0.08620859471587619
0.5,1e-07,2.4151913440955775,2.278985882303024,0.03405136544813836
0.5,1e-07,0.9243558830071963,0.2251481142627046,0.17480194218612294
0.5,1e-07,1.864641993786615,1.6075257189909018,0.0642790686989283
0.5,1e-07,0.9645577184754137,0.637592147772208,0.08174139267580144
