penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.17138743700380626,False
l1,1e-08,0.17138743700380626,False
l1,1e-06,0.17138743700380626,False
l1,0.0001,0.17136234273306405,True
l1,0.01,0.18037247572545026,False
