bandwidth,validation_mean_cost,validation_mean_effective_n,is_best
0.2,0.08145999527977918,2458.21,False
0.3,0.08090158559883028,2998.58,False
0.4,0.08072653608283532,3000.0,False
0.5,0.08047669474308246,3000.0,False
0.6,0.0803930520983656,3000.0,True
