bandwidth,validation_mean_cost,validation_mean_effective_n,is_best
0.2,0.08064040648265826,2458.919,False
0.3,0.07978896429783697,2998.297,False
0.4,0.07902046726242343,3000.0,False
0.5,0.0788939463876569,3000.0,False
0.6,0.07880810534374891,3000.0,True
