timestamp,model_name,scenario,test_samples,total_test_runtime_sec,per_sample_runtime_sec
2026-06-19 19:08:46,DNN (Deep_NV),a,1000,1.1390080451965332,0.001139008045196533
2026-06-19 19:08:48,Est-Opt (OLS),a,1000,0.0011327266693115234,1.1327266693115235e-06
2026-06-19 19:08:50,KO,a,1000,0.10739707946777344,0.00010739707946777344
2026-06-19 19:17:58,KPQR,a,1000,98.17067694664001,0.09817067694664001
2026-06-19 19:17:59,LinearModel,a,1000,1.0251998901367188e-05,1.0251998901367187e-08
2026-06-19 19:18:00,LinearModel-L1,a,1000,6.9141387939453125e-06,6.914138793945313e-09
2026-06-19 19:18:01,LinearModel-L2,a,1000,1.0013580322265625e-05,1.0013580322265626e-08
2026-06-19 19:18:02,Oracle,a,1000,0.0012700557708740234,1.2700557708740234e-06
2026-06-19 19:20:19,RKHS,a,1000,16.375041961669922,0.01637504196166992
2026-06-19 19:20:21,SAA,a,1000,0.029454946517944336,2.9454946517944337e-05
2026-06-19 19:20:22,Minimax (Scarf),a,1000,0.0011088848114013672,1.1088848114013671e-06
