timestamp,model_name,scenario,test_samples,total_test_runtime_sec,per_sample_runtime_sec
2026-06-20 01:28:59,DNN (Deep_NV),b,1000,1.5462040901184082,0.0015462040901184082
2026-06-20 01:29:01,Est-Opt (OLS),b,1000,0.0015778541564941406,1.5778541564941407e-06
2026-06-20 01:29:03,KO,b,1000,0.11841297149658203,0.00011841297149658204
2026-06-20 01:47:22,KPQR,b,1000,199.27208018302917,0.19927208018302917
2026-06-20 01:47:24,LinearModel,b,1000,9.059906005859375e-06,9.059906005859375e-09
2026-06-20 01:47:25,LinearModel-L1,b,1000,8.821487426757812e-06,8.821487426757812e-09
2026-06-20 01:47:26,LinearModel-L2,b,1000,1.4066696166992188e-05,1.4066696166992187e-08
2026-06-20 01:47:27,Oracle,b,1000,0.0012700557708740234,1.2700557708740234e-06
2026-06-20 01:49:28,RKHS,b,1000,17.76014494895935,0.01776014494895935
2026-06-20 01:49:29,SAA,b,1000,0.027374267578125,2.7374267578125e-05
2026-06-20 01:49:31,Minimax (Scarf),b,1000,0.0015101432800292969,1.5101432800292968e-06
