penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.28040510475153974,True
l1,1e-08,0.28040510475153974,False
l1,1e-06,0.28040510475153974,False
l1,0.0001,0.28061341307576493,False
l1,0.01,0.48207379023567,False
