Selected_Sigma,Selected_Lambda,Decision_Q,Demand_D,Operation_Cost
2.0,1e-05,8.052139546901673,8.036337075985323,0.003950617729087558
2.0,1e-05,7.930578372063348,7.711162763247784,0.05485390220389097
2.0,1e-05,8.464165354958821,7.988013448705502,0.11903797656332982
2.0,1e-05,9.197420273272867,9.47411729811317,0.207522768630227
2.0,1e-05,7.854540229759127,7.992022013652962,0.10311133792037586
2.0,1e-05,8.148860890039893,7.666636840835888,0.12055601230100144
2.0,1e-05,8.595980601577445,9.165085304407784,0.4268285271227543
2.0,1e-05,7.272499031080557,7.409256727125377,0.10256827203361518
2.0,1e-05,7.733836766545442,7.54085588260767,0.04824522098444306
2.0,1e-05,6.165253213282233,6.375440804335127,0.15764069328967056
2.0,1e-05,9.023875449836543,9.157606386844916,0.10029820275627976
2.0,1e-05,8.029599839244913,7.827912881893442,0.050421739337867644
2.0,1e-05,8.49037687844296,8.386839035306547,0.025884460784103336
2.0,1e-05,7.095890865715388,7.062338846093933,0.008388004905363733
2.0,1e-05,6.457723256229286,6.722656905079212,0.1987002366374444
2.0,1e-05,7.84784083808097,7.726255293589491,0.030396386122869767
2.0,1e-05,6.1427743621225215,5.73306110915202,0.10242831324262536
2.0,1e-05,7.885828995567579,7.8135855821744835,0.018060853348273787
2.0,1e-05,10.932804788779446,11.065697410289513,0.0996694661325499
2.0,1e-05,6.232982800629834,6.77380591071331,0.4056173325626071
2.0,1e-05,6.545865594848683,6.153619644662324,0.09806148754658972
2.0,1e-05,6.4573817798133835,6.6456966193080165,0.14123612962097476
2.0,1e-05,6.991491562129992,7.280101562687577,0.21645750041818834
2.0,1e-05,7.4476731399628235,7.273682960878672,0.043497544771037955
2.0,1e-05,5.180129188186534,4.680171549815837,0.12498940959267424
2.0,1e-05,4.364898941837847,4.56436957496585,0.14960297484600238
2.0,1e-05,6.846705816575652,7.003101675768571,0.11729689439468949
2.0,1e-05,7.4174480534568055,7.4757804754251715,0.04374931647627456
2.0,1e-05,8.742188122955133,8.550207930234386,0.04799504818018674
2.0,1e-05,6.50086373976457,6.410677858092327,0.022546470418060904
2.0,1e-05,7.330335517123478,7.321707611918467,0.0021569763012527776
2.0,1e-05,5.301417797009412,5.359097781552199,0.04325998840709033
2.0,1e-05,8.240928190277682,8.401272481294885,0.12025821826290262
2.0,1e-05,5.728446497351014,5.553326659203806,0.043779959536801805
2.0,1e-05,8.619939535885075,8.837148008892838,0.1629063547558216
2.0,1e-05,5.565211463703994,5.490916704723557,0.0185736897451092
2.0,1e-05,4.890738870503341,5.384300467386127,0.37017119766208917
2.0,1e-05,8.905712256211233,8.568203503610755,0.08437718815011941
2.0,1e-05,7.4295814740349595,7.787937460635343,0.26876698995028736
2.0,1e-05,6.942516919922298,6.628666658332397,0.07846256539747509
2.0,1e-05,7.41200653018006,7.141614255807964,0.06759806859302397
2.0,1e-05,6.953054395689515,7.0145953781814345,0.04615573686893981
2.0,1e-05,6.370554742438795,6.662963166045362,0.21930631770492504
2.0,1e-05,8.703874976843009,8.830222405091883,0.09476057118665526
2.0,1e-05,8.49730221926532,7.8673710111778945,0.15748280202185638
2.0,1e-05,8.941471791641359,9.15147891810594,0.15750534484843648
2.0,1e-05,6.930199375986367,6.400447710124554,0.13243791646545344
2.0,1e-05,6.536995698609989,6.134939609255463,0.10051402233863138
2.0,1e-05,6.147513964515362,6.25838414770513,0.08315263739232637
2.0,1e-05,8.667867208731835,8.829692924641845,0.12136928693250804
2.0,1e-05,6.168646425900219,5.919999445694968,0.06216174505131278
2.0,1e-05,6.887145524959063,6.744177140975794,0.035742095995817236
2.0,1e-05,7.709832357736772,7.7442828433659106,0.025837864221853746
2.0,1e-05,6.345548126027909,6.67643662778692,0.2481663763192583
2.0,1e-05,8.21800368086645,7.989208697474832,0.05719874584790463
2.0,1e-05,8.839094037184761,9.273158327156512,0.32554821747881313
2.0,1e-05,5.92420157549363,5.757971828303793,0.04155743679745916
2.0,1e-05,7.200491425014755,7.208555805940747,0.006048285694493449
2.0,1e-05,7.6315640867184875,7.318987343271211,0.07814418586181904
2.0,1e-05,7.660422092348755,7.570089594010635,0.022583124584530045
2.0,1e-05,6.435276548277729,6.607439130076114,0.12912193634878855
2.0,1e-05,8.289643493398893,8.47389941395965,0.1381919404205676
2.0,1e-05,6.096491351812913,5.9073645180742975,0.04728170843465396
2.0,1e-05,7.896060895431667,7.791481638115829,0.026144814328959542
2.0,1e-05,5.647087748229946,6.111394452601482,0.3482300282786519
2.0,1e-05,5.418991002940604,4.946942608137706,0.11801209870072449
2.0,1e-05,6.987087490658013,6.674565098855001,0.07813059795075294
2.0,1e-05,8.358454807056946,8.034677016677001,0.08094444759498609
2.0,1e-05,6.463793538906254,6.836135770398985,0.27925667361954853
2.0,1e-05,9.245007912855865,9.55132003835402,0.229734094123617
2.0,1e-05,10.162724441804867,9.856365222927382,0.07658980471937138
2.0,1e-05,9.114175155823245,9.069713633755134,0.011115380517027873
2.0,1e-05,7.232938914295067,6.918012015010002,0.07873172482126622
2.0,1e-05,8.943111356814468,9.103172645425785,0.12004596645848764
2.0,1e-05,9.016223674535352,9.096915494755049,0.06051886516477234
2.0,1e-05,5.7179102387354455,6.073609770110113,0.2667746485310005
2.0,1e-05,8.315026948976351,8.372205787593906,0.042884128963165846
2.0,1e-05,8.02561484823482,8.115092126542443,0.06710795873071707
2.0,1e-05,5.948955420039711,5.785106935314714,0.0409621211812492
2.0,1e-05,6.06454034732387,5.8481900092698655,0.05408758451350115
2.0,1e-05,8.140008592787096,7.61940103100614,0.130151890445239
2.0,1e-05,7.990944832116146,8.354880925434774,0.27295206998897115
2.0,1e-05,7.066021951708263,7.292945653971111,0.1701927766971354
2.0,1e-05,8.627717886801596,8.383950342401958,0.06094188609990958
2.0,1e-05,6.691671004994673,7.010349824402032,0.23900911455551932
2.0,1e-05,10.447674378782294,10.43331973921008,0.0035886598930532365
2.0,1e-05,9.185664600228245,8.841993020021446,0.08591789505169967
2.0,1e-05,10.150229491452034,10.073665148484636,0.019141085741849473
2.0,1e-05,6.836367076964704,6.708773769136726,0.03189832695699457
2.0,1e-05,7.695987413295329,7.49840143183262,0.04939649536567736
2.0,1e-05,7.139554759834359,7.215269510540295,0.05678606302945144
2.0,1e-05,8.000307041798951,8.229143962909031,0.17162769083256002
2.0,1e-05,9.268793543463762,8.624031318256646,0.1611905563017788
2.0,1e-05,7.175475918048727,7.1959397526519195,0.015347875952394174
2.0,1e-05,7.617952995476827,7.3347043846756605,0.07081215270029162
2.0,1e-05,5.862015465166634,5.340888495788312,0.13028174234458034
2.0,1e-05,5.249579570655417,5.208516897240549,0.010265668353717006
2.0,1e-05,7.292510803301086,6.903778059458084,0.0971831859607506
2.0,1e-05,7.3519598927179555,7.318283350915239,0.008419135450679072
2.0,1e-05,7.91085439143696,7.80076529874592,0.027522273172760015
2.0,1e-05,6.8418380247692205,6.49336515946106,0.08711821632704009
2.0,1e-05,8.513977010042712,8.449265352053,0.016177914497427892
2.0,1e-05,6.632437203159398,6.206989736340219,0.10636186670479475
2.0,1e-05,7.189378935462557,6.6298733228967714,0.13987640314144634
2.0,1e-05,7.657752405626573,7.716969095584039,0.04441251746809982
2.0,1e-05,6.059856724863648,6.2105002517910926,0.11298264519558332
2.0,1e-05,7.658044516888976,7.2527801312678175,0.10131609640528971
2.0,1e-05,7.6946833670206995,7.404455505871351,0.07255696528733724
2.0,1e-05,5.451672685273131,5.424513171736873,0.006789878384064529
2.0,1e-05,7.6785240189508865,8.009426226054876,0.24817665532799182
2.0,1e-05,4.545975251652246,4.534473634986186,0.0028754041665151053
2.0,1e-05,7.154003219882137,7.259586555058368,0.07918750138217323
2.0,1e-05,5.87284600042134,5.943368911385249,0.05289218322293121
2.0,1e-05,7.78292320295685,7.316611822928266,0.11657784500714596
2.0,1e-05,6.225998380882485,6.156885228320014,0.017278288140617715
2.0,1e-05,6.754275578969038,6.748494155155689,0.0014453559533371685
2.0,1e-05,9.258204249084264,9.561386815109776,0.22738692451913423
2.0,1e-05,6.226581590794556,6.235178216846515,0.006447469538969575
2.0,1e-05,5.3115457498764975,5.251880913545311,0.014916209082796561
2.0,1e-05,5.878897804834306,5.527704420362849,0.08779834611786419
2.0,1e-05,8.641399000108278,8.480817098272267,0.04014547545900271
2.0,1e-05,3.5020641478577486,3.3419385493240648,0.04003139963342095
2.0,1e-05,8.498673593032937,8.521419124003973,0.017059148228277365
2.0,1e-05,7.030601599839798,6.9362820479245375,0.02357988797881516
2.0,1e-05,5.908180372851467,5.623437114760521,0.07118581452273642
2.0,1e-05,8.962913914262472,8.434299528374474,0.13215359647199953
2.0,1e-05,8.476283624957796,8.226918226523768,0.06234134960850701
2.0,1e-05,9.41017503152608,9.180518269413543,0.057414190528134235
2.0,1e-05,6.674747617892704,6.348574037888531,0.08154339500104335
2.0,1e-05,7.222605643677534,6.684871516758252,0.13443353172982042
2.0,1e-05,6.153025142685486,6.312455265667936,0.11957259223683714
2.0,1e-05,9.423083469840632,8.86103685975777,0.14051165252071574
2.0,1e-05,7.183861255105663,7.491559889113118,0.2307739755055911
2.0,1e-05,6.983566974217579,7.372037096607059,0.2913525917921098
2.0,1e-05,8.462800388919963,8.354713668037029,0.02702168022073348
2.0,1e-05,8.328368235294546,8.22794261773494,0.025106404389901638
2.0,1e-05,9.711583208034336,9.80286342026634,0.06846015917400283
2.0,1e-05,9.109173681069276,8.94132098619696,0.041963173718079005
2.0,1e-05,4.540270485922562,4.118333589544065,0.10548422409462432
2.0,1e-05,5.940973801182544,5.653270643270265,0.07192578947806982
2.0,1e-05,5.770324271641233,5.360887298717993,0.1023592432308098
2.0,1e-05,6.909640024609246,6.620578153489109,0.07226546778003429
2.0,1e-05,4.708952924831939,4.392394201090327,0.07913968093540302
2.0,1e-05,6.971789626182854,6.120192381194949,0.21289931124697636
2.0,1e-05,7.104621707217635,7.34816032601584,0.18265396409865353
2.0,1e-05,7.182117546912092,7.299714042198142,0.08819737146453699
2.0,1e-05,7.622968220699805,8.291130420682869,0.5011216499872977
2.0,1e-05,7.225616905135125,6.639700804642709,0.14647902512310385
2.0,1e-05,6.3934341853460435,6.260980443562459,0.03311343544589618
2.0,1e-05,9.137827403977425,8.697131764205457,0.11017390994299214
2.0,1e-05,9.161037907772073,8.94788845049854,0.0532873643183831
2.0,1e-05,9.195644974961526,9.57522863631386,0.28468774601424984
2.0,1e-05,6.512379812652098,6.278821313133189,0.0583896248797271
2.0,1e-05,6.748448967786624,6.833726853745881,0.0639584144694425
2.0,1e-05,7.9898057744412085,8.021010968112273,0.023403895253298668
2.0,1e-05,6.324126819157502,6.569211451052716,0.18381347392141034
2.0,1e-05,5.623140799705185,5.814802479954722,0.14374626018715309
2.0,1e-05,4.520297837178088,4.652347789790307,0.09903746445916406
2.0,1e-05,5.525978467880533,5.084606498312703,0.11034299239195744
2.0,1e-05,5.751239224488289,5.545401040748399,0.051459545934972484
2.0,1e-05,7.031678129006426,7.396874765089992,0.2738974770626741
2.0,1e-05,6.7884150687777325,7.368490996097712,0.43505694548998486
2.0,1e-05,7.207572797572631,7.244738155471554,0.027874018424192126
2.0,1e-05,5.374595877268835,5.313617226890869,0.015244662594491531
2.0,1e-05,8.55157801118373,8.748112593131307,0.14740093646068209
2.0,1e-05,9.709328971331432,10.147019641491497,0.3282680026200482
2.0,1e-05,4.209201701799348,3.541231844239835,0.16699246438987814
2.0,1e-05,5.7753856600449325,5.571063996931589,0.051080415778335775
2.0,1e-05,9.272610557721553,9.219762262528864,0.013212073798172241
2.0,1e-05,7.129815895177604,6.7540233440165345,0.09394813779026734
2.0,1e-05,4.789613680235243,4.829427082355842,0.02986005159044902
2.0,1e-05,6.591549884051011,6.045721559863549,0.1364570810468655
2.0,1e-05,8.311189989400933,8.088961036690923,0.055557238177502466
2.0,1e-05,6.303698571633451,6.048456671849637,0.06381047494595338
2.0,1e-05,8.359721688878427,8.386824493892327,0.020327103760425125
2.0,1e-05,7.8109845024797675,8.040559931641676,0.17218157187143124
2.0,1e-05,6.449251518524292,6.4100418730558975,0.009802411367098696
2.0,1e-05,6.8930591439797535,6.948044832792898,0.04123926660985844
2.0,1e-05,5.693333229910586,5.672517846285348,0.005203845906309512
2.0,1e-05,6.070772205496212,6.026356823118931,0.011103845594320205
2.0,1e-05,5.685512640497635,5.186679034171262,0.12470840158159313
2.0,1e-05,7.241959836827462,7.176536506200353,0.016355832656777203
2.0,1e-05,8.509880523418984,8.379347325899873,0.03263329937977755
2.0,1e-05,4.428365729849974,4.688551384449382,0.19513924094955626
2.0,1e-05,8.21228181172645,8.149075865619643,0.01580148652670177
2.0,1e-05,5.2657560471115055,5.053030860881525,0.05318129655749515
2.0,1e-05,6.960727288060623,6.955273957695202,0.0013633325913551264
2.0,1e-05,7.424485732601273,6.926710843861391,0.12444372218497035
2.0,1e-05,6.783036700688916,6.381825075893082,0.10030290619895843
2.0,1e-05,8.899669060564634,8.457707185414968,0.11049046878741642
2.0,1e-05,7.379398090925266,7.469389287479542,0.06749339741570726
2.0,1e-05,8.85478203313018,8.776180106314058,0.019650481704030387
2.0,1e-05,6.39258278791708,6.001497892930955,0.09777122374653135
2.0,1e-05,7.296850716171942,7.278935204158263,0.004478878003419728
2.0,1e-05,7.729297031630669,7.603885548910405,0.03135287068006587
2.0,1e-05,6.426784991232953,6.362136295416699,0.016162173954063608
2.0,1e-05,7.649238636376332,7.465751508702468,0.04587178191846597
2.0,1e-05,5.661182833250603,5.743828968790737,0.06198460165510067
2.0,1e-05,8.356049515841116,8.238927014046839,0.029280625448569353
2.0,1e-05,7.21931546230109,7.284865487589553,0.04916251896634716
2.0,1e-05,5.133177026099908,5.015270611379085,0.02947660368020566
2.0,1e-05,6.7136845928813695,6.342403939355888,0.09282016338137034
2.0,1e-05,7.039994876623096,7.254473564711691,0.16085901606644604
2.0,1e-05,5.39708977946302,5.169364701154143,0.05693126957721928
2.0,1e-05,4.061444659157058,4.130628208957111,0.05188766235003994
2.0,1e-05,4.597608406294926,4.752489757493658,0.11616101339904894
2.0,1e-05,6.712879066393022,6.977760435941927,0.19866102716167888
2.0,1e-05,9.146244913178768,9.03192152018528,0.028580848248371815
2.0,1e-05,10.059720256695066,10.024507718394776,0.008803134575072313
2.0,1e-05,6.578953847208943,6.506988125171644,0.017991430509324724
2.0,1e-05,2.379170348475155,1.904321250538615,0.11871227448413507
2.0,1e-05,8.288017258915998,8.22941930844677,0.014649487617306889
2.0,1e-05,6.4695696855531555,6.4386889550638395,0.007720182622328986
2.0,1e-05,7.721200466712599,7.569897724573659,0.037825685534734976
2.0,1e-05,5.106269035136204,5.108548815479595,0.0017098352575428688
2.0,1e-05,9.16247471433878,9.453506667618347,0.21827396495967566
2.0,1e-05,5.745859342312734,5.87931687934361,0.10009315277315678
2.0,1e-05,9.692278328366694,9.654057842856965,0.009555121377432307
2.0,1e-05,8.246437179866929,8.241661002817503,0.001194044262356364
2.0,1e-05,5.886667940363473,5.807233096866046,0.019858710874356866
2.0,1e-05,9.394052229507079,9.47646213235106,0.061807427132985815
2.0,1e-05,8.774541684372396,8.504518362918198,0.06750583036354962
2.0,1e-05,6.807003260491443,6.483499541255094,0.08087592980908731
2.0,1e-05,10.19312200882723,10.481385894512286,0.21619791426379242
2.0,1e-05,6.798690273641922,6.690321666690252,0.027092151737917458
2.0,1e-05,7.7508602829282385,7.33644080549951,0.10360486935718205
2.0,1e-05,10.032599191263659,10.219232324533287,0.13997484995222154
2.0,1e-05,7.990227447980409,8.075880958650837,0.06424013300282061
2.0,1e-05,5.357473199058257,5.341962440130031,0.0038776897320564885
2.0,1e-05,7.325556054733136,7.438909417937942,0.08501502240360437
2.0,1e-05,7.051932295575325,7.450415735507864,0.29886257994940424
2.0,1e-05,8.245870032866424,8.69439953964319,0.3363971300825739
2.0,1e-05,6.226958031760546,6.430972947546874,0.15301118683974635
2.0,1e-05,6.859307199027985,6.709180934785069,0.03753156606072894
2.0,1e-05,9.185040391917385,9.288246509230316,0.07740458798469829
2.0,1e-05,7.023666452920878,6.834053701651287,0.04740318781739772
2.0,1e-05,6.712875568198527,6.553777681883647,0.03977447157872005
2.0,1e-05,4.75724527270841,5.02095107799942,0.19777935396825796
2.0,1e-05,6.415463724822656,6.554038275571616,0.10393091306171964
2.0,1e-05,6.444852692676989,6.159021065615223,0.0714579067654415
2.0,1e-05,5.933997015716917,6.143693104091794,0.1572720662811573
2.0,1e-05,4.4145887256340846,4.197496992930118,0.05427293317599169
2.0,1e-05,10.301213543161909,10.463827259424006,0.12196028719657281
2.0,1e-05,6.220907741907851,6.275478247701342,0.04092787934511799
2.0,1e-05,6.530035430236595,6.591195071880604,0.04586973123300675
2.0,1e-05,3.688816256680861,3.419098133827675,0.06742953071329649
2.0,1e-05,7.4341293581834975,7.148657378034599,0.07136799503722457
2.0,1e-05,9.06894828547964,8.741535951245023,0.0818530835586544
2.0,1e-05,7.632035518562791,7.807364322428883,0.13149660289956921
2.0,1e-05,6.292938879670279,6.356349220983404,0.047557755984843464
2.0,1e-05,7.003972834494647,7.3181240757867325,0.23561343096906429
2.0,1e-05,8.566662156537388,8.329058141468716,0.05940100376716817
2.0,1e-05,7.824706770143877,7.903058270908767,0.05876362557366788
2.0,1e-05,7.833861985052218,8.078559841584656,0.1835233923993287
2.0,1e-05,4.796128705406845,4.942524075724706,0.10979652773839566
2.0,1e-05,7.054229402235059,6.757170047438844,0.07426483869905365
2.0,1e-05,8.382318083574251,8.376563167226047,0.001438729087051005
2.0,1e-05,4.272809987684706,4.233660705500268,0.009787320546109424
2.0,1e-05,6.227334904543243,6.188012042543142,0.009830715500025233
2.0,1e-05,6.860936510717536,6.906284416589841,0.03401092940422856
2.0,1e-05,7.464298710700735,7.320713763468237,0.03589623680812459
2.0,1e-05,5.066537872687981,5.058006282273697,0.002132897603571049
2.0,1e-05,7.719418895220743,8.11865762217726,0.29942904521738756
2.0,1e-05,6.103823804641767,6.0365308068472485,0.016823249448629563
2.0,1e-05,7.675254473894352,7.895179133024188,0.16494349434737687
2.0,1e-05,6.338845183320249,6.7457319011242145,0.30516503835297426
2.0,1e-05,9.659868634752634,9.51456691803956,0.03632542917826864
2.0,1e-05,6.116714009202639,5.992219468565162,0.031123635159369112
2.0,1e-05,6.81084459941394,7.079326281256946,0.2013612613822542
2.0,1e-05,4.999188916208169,4.901489276967948,0.024424909810055295
2.0,1e-05,6.671796446631898,6.718282217456415,0.03486432811838758
2.0,1e-05,8.09566220471944,8.273213761368819,0.1331636674870338
2.0,1e-05,7.005333198437986,6.748292680016161,0.06426012960545635
2.0,1e-05,4.747922750661749,4.812186822382066,0.048198053790238005
2.0,1e-05,6.53787555813822,6.712850894308645,0.1312315021278192
2.0,1e-05,5.498485334196165,5.7757123914451824,0.2079202929367634
2.0,1e-05,8.03409134288726,7.88244599151843,0.03791133784220757
2.0,1e-05,7.216367047837059,7.092923008714368,0.030861009780672743
2.0,1e-05,6.893191318324726,6.994692815999395,0.07612612325600132
2.0,1e-05,7.633796963607532,7.6833474705201406,0.03716288018445657
2.0,1e-05,8.050814224483542,7.600359342131789,0.11261372058793828
2.0,1e-05,8.285956506871594,8.366655424070402,0.06052418789910563
2.0,1e-05,7.5498356342783985,7.329577729272791,0.05506447625140187
2.0,1e-05,9.267174598389698,9.272772046181114,0.004198085843562183
2.0,1e-05,6.988729411975962,6.6150305007067525,0.09342472781730238
2.0,1e-05,6.860800039444509,6.823875572141946,0.009231116825640706
2.0,1e-05,7.48639427003925,7.49265718693932,0.004697187675052561
2.0,1e-05,6.790676398209078,6.877108979522699,0.06482443598521614
2.0,1e-05,6.762424199043274,6.401915283530508,0.09012722887819136
2.0,1e-05,4.6094806077030395,4.5886228928008705,0.005214428725542231
2.0,1e-05,6.97635982396821,7.06731461346978,0.06821609212617807
2.0,1e-05,5.4012145212975895,5.459792127101881,0.04393320435321879
2.0,1e-05,10.417286333767372,10.317386540816148,0.024974948237805883
2.0,1e-05,5.802918246953162,5.605712793354624,0.049301363399634424
2.0,1e-05,7.994034806103576,7.664339434633619,0.08242384286748927
2.0,1e-05,9.567605764736479,9.461769136082449,0.026459157163507552
2.0,1e-05,9.462659817105573,9.569546031195866,0.08016466056771998
2.0,1e-05,8.489196125778012,8.812723487538864,0.24264552132063955
2.0,1e-05,6.839955023398053,6.527666360216043,0.07807216579550258
2.0,1e-05,6.942074622922842,6.559067474080453,0.0957517872105973
2.0,1e-05,4.101790583512081,3.83831388423211,0.06586917481999266
2.0,1e-05,6.794680176743727,6.49555252930082,0.07478191186072669
2.0,1e-05,9.201075328020629,9.461234224273277,0.19511917218948582
2.0,1e-05,7.080739470380637,7.581412434304248,0.3755047229427082
2.0,1e-05,6.634897526554797,6.656947202426454,0.01653725690374297
2.0,1e-05,5.568761539306548,5.625539989765229,0.04258383784401043
2.0,1e-05,7.506954893052301,7.062802601736414,0.11103807282897171
2.0,1e-05,4.350418228713552,4.206456595822966,0.03599040822264654
2.0,1e-05,8.153195576604745,8.218950236838445,0.04931599517527552
2.0,1e-05,9.805987313233173,10.04103459999492,0.17628546507130993
2.0,1e-05,8.569212209504576,8.730869670055961,0.12124309541353906
