sigma,lambda_reg,validation_mean_cost,is_best
0.5,1e-07,0.21299403969778816,False
0.5,1e-06,0.17577583639917002,False
0.5,1e-05,0.12502407006816307,False
1.0,1e-07,0.12995770370070517,False
1.0,1e-06,0.10847775207400394,False
1.0,1e-05,0.10939414819585076,False
2.0,1e-07,0.10715013249091797,False
2.0,1e-06,0.09735009871543147,False
2.0,1e-05,0.09295154355946048,True
