penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.2804051047511641,True
l2,1e-08,0.280405104751579,False
l2,1e-06,0.28043665138547724,False
l2,0.0001,0.29278097591132896,False
l2,0.01,0.4756776359207577,False
