Selected_Hidden_Layers,Selected_LR,Selected_Weight_Decay,Selected_Update_Step,Decision_Q,Demand_D,Operation_Cost
512-512-512,0.0005,1e-05,80,1.0966386795043945,0.9546509305430356,0.035496937240339727
512-512-512,0.0005,1e-05,80,1.4187406301498413,0.4032454388276272,0.2538737978305535
512-512-512,0.0005,1e-05,80,1.657589316368103,1.1999897721760215,0.11439988604802037
512-512-512,0.0005,1e-05,80,1.5121980905532837,1.4670937101143628,0.011276095109730211
512-512-512,0.0005,1e-05,80,2.8331682682037354,2.9804115554420556,0.11043246542874019
512-512-512,0.0005,1e-05,80,1.2020289897918701,0.503050762146756,0.17474455691127852
512-512-512,0.0005,1e-05,80,1.2093071937561035,1.028888781872627,0.045104602970869156
512-512-512,0.0005,1e-05,80,1.5417736768722534,1.1598311786111877,0.09548562456526644
512-512-512,0.0005,1e-05,80,2.7435693740844727,2.840244955852546,0.07250668632605517
512-512-512,0.0005,1e-05,80,0.8426316380500793,0.238374729271188,0.15106422719472284
512-512-512,0.0005,1e-05,80,1.8725934028625488,1.5222759728000363,0.08757935751562812
512-512-512,0.0005,1e-05,80,2.453934669494629,2.2313043595411135,0.05565757748837885
512-512-512,0.0005,1e-05,80,1.6442738771438599,1.6141931690163682,0.00752017703187291
512-512-512,0.0005,1e-05,80,1.1591557264328003,0.815690371342684,0.08586633877252908
512-512-512,0.0005,1e-05,80,2.1297433376312256,1.5631236663295969,0.14165491782540718
512-512-512,0.0005,1e-05,80,1.6471891403198242,1.8577801985122624,0.15794329364432863
512-512-512,0.0005,1e-05,80,1.337782859802246,0.5513974476910338,0.19659635302780307
512-512-512,0.0005,1e-05,80,2.6285414695739746,2.658202283109115,0.02224561015135529
512-512-512,0.0005,1e-05,80,2.0359115600585938,1.5046246122612337,0.13282173694934002
512-512-512,0.0005,1e-05,80,1.494704008102417,1.3044285991366744,0.047568852241435644
512-512-512,0.0005,1e-05,80,0.9643851518630981,0.7792905441669801,0.04627365192402952
512-512-512,0.0005,1e-05,80,1.463167428970337,1.248408966291394,0.053689615669735735
512-512-512,0.0005,1e-05,80,1.690962791442871,1.300984869678826,0.09749448044101128
512-512-512,0.0005,1e-05,80,2.0713090896606445,1.69197526912247,0.09483345513454361
512-512-512,0.0005,1e-05,80,1.6318403482437134,1.4149345761789192,0.054226443016198556
512-512-512,0.0005,1e-05,80,1.599320411682129,1.478941658984388,0.030094688174435225
512-512-512,0.0005,1e-05,80,1.068018913269043,0.5419949354340493,0.13150599445874842
512-512-512,0.0005,1e-05,80,1.8133444786071777,1.258083435291411,0.1388152608289417
512-512-512,0.0005,1e-05,80,2.2255265712738037,2.1245252608920815,0.025250327595430555
512-512-512,0.0005,1e-05,80,1.2847909927368164,1.3306876653733513,0.03442250447740114
512-512-512,0.0005,1e-05,80,1.6832410097122192,1.1344020410732023,0.13720974215975423
512-512-512,0.0005,1e-05,80,1.4264110326766968,1.177061413270936,0.06233740485144018
512-512-512,0.0005,1e-05,80,1.694311261177063,1.751593155396453,0.042961420664542505
512-512-512,0.0005,1e-05,80,1.4249951839447021,1.3579025686007036,0.016773153835999643
512-512-512,0.0005,1e-05,80,2.046992778778076,1.8898067208006852,0.039296514494347734
512-512-512,0.0005,1e-05,80,3.1414623260498047,2.6580029747684177,0.12086483782034674
512-512-512,0.0005,1e-05,80,1.6071956157684326,1.0250483538699162,0.1455368154746291
512-512-512,0.0005,1e-05,80,2.7679755687713623,2.6195989416394525,0.03709415678297745
512-512-512,0.0005,1e-05,80,0.8470873236656189,0.3827973837370361,0.1160724849821457
512-512-512,0.0005,1e-05,80,2.0244009494781494,1.6820915642880387,0.08557734629752767
512-512-512,0.0005,1e-05,80,1.7030055522918701,1.2567977493712563,0.11155195073015345
512-512-512,0.0005,1e-05,80,2.759666919708252,2.3163503981542704,0.1108291303884954
512-512-512,0.0005,1e-05,80,1.609458088874817,1.6058415358503446,0.00090413825611807
512-512-512,0.0005,1e-05,80,2.3087143898010254,2.082254939045271,0.05661486268893856
512-512-512,0.0005,1e-05,80,2.656022310256958,2.5753830406160967,0.02015981741021533
512-512-512,0.0005,1e-05,80,1.2262763977050781,1.0424404700376138,0.04595898191686609
512-512-512,0.0005,1e-05,80,2.2150990962982178,2.171214646017578,0.010971112570159924
512-512-512,0.0005,1e-05,80,2.4088997840881348,2.2851460525309832,0.03093843288928788
512-512-512,0.0005,1e-05,80,1.6661146879196167,1.676842433075704,0.008045808867065407
512-512-512,0.0005,1e-05,80,1.8293566703796387,1.4107507297339303,0.10465148516142708
