bandwidth,validation_mean_cost,validation_mean_effective_n,is_best
0.2,0.07950399294945185,2493.387,False
0.3,0.07894016047099592,2998.818,True
0.4,0.0789599859101802,3000.0,False
0.5,0.07908597648880208,3000.0,False
0.6,0.07911620092880653,3000.0,False
