penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.16046707796561524,False
l2,1e-08,0.16046707796600465,False
l2,1e-06,0.1604670779654617,False
l2,0.0001,0.16025128574172828,True
l2,0.01,0.17830170640561654,False
