penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.1743104969842038,True
l2,1e-08,0.17431049699166595,False
l2,1e-06,0.17434082653308586,False
l2,0.0001,0.17468968163579157,False
l2,0.01,0.19346056874450654,False
