sigma,lambda_reg,validation_mean_cost,is_best
0.5,1e-07,0.10759979644693046,False
0.5,1e-06,0.10516592302937054,False
0.5,1e-05,0.09963238428263037,False
1.0,1e-07,0.09664941926316434,False
1.0,1e-06,0.10466614714227909,False
1.0,1e-05,0.10012368434279433,False
2.0,1e-07,0.0922961005266167,False
2.0,1e-06,0.08931924190368573,True
2.0,1e-05,0.1031478071767097,False
