timestamp,model_name,scenario,test_samples,total_test_runtime_sec,per_sample_runtime_sec
2026-06-19 19:32:22,DNN (Deep_NV),a,1000,0.7635910511016846,0.0007635910511016846
2026-06-19 19:32:24,Est-Opt (OLS),a,1000,0.0010919570922851562,1.0919570922851563e-06
2026-06-19 19:32:26,KO,a,1000,0.10696792602539062,0.00010696792602539063
2026-06-19 19:41:32,KPQR,a,1000,93.22048783302307,0.09322048783302307
2026-06-19 19:41:34,LinearModel,a,1000,7.152557373046875e-06,7.152557373046875e-09
2026-06-19 19:41:35,LinearModel-L1,a,1000,8.821487426757812e-06,8.821487426757812e-09
2026-06-19 19:41:36,LinearModel-L2,a,1000,7.867813110351562e-06,7.867813110351563e-09
2026-06-19 19:41:37,Oracle,a,1000,0.0013501644134521484,1.3501644134521485e-06
2026-06-19 19:43:40,RKHS,a,1000,12.163235187530518,0.012163235187530517
2026-06-19 19:43:42,SAA,a,1000,0.028918981552124023,2.8918981552124024e-05
2026-06-19 19:43:44,Minimax (Scarf),a,1000,0.002213716506958008,2.213716506958008e-06
