hidden_layers,lr,weight_decay,validation_mean_cost,is_best
512-512-512,0.001,0.0,0.08676796366851863,False
512-512-512,0.001,1e-05,0.0862073133370215,True
512-512-512,0.0005,0.0,0.08771535598284819,False
512-512-512,0.0005,1e-05,0.08733186900147501,False
