Selected_Hidden_Layers,Selected_LR,Selected_Weight_Decay,Selected_Update_Step,Decision_Q,Demand_D,Operation_Cost
512-512-512,0.001,0.0,80,7.930832386016846,7.403806238756336,0.13175653681512745
512-512-512,0.001,0.0,80,3.5144715309143066,3.4469258996132597,0.01688640782526174
512-512-512,0.001,0.0,80,7.655725955963135,7.269081284568896,0.0966611678485596
512-512-512,0.001,0.0,80,7.366098403930664,7.221736908508617,0.03609037385551184
512-512-512,0.001,0.0,80,5.9712748527526855,6.42075727343851,0.3371118155143684
512-512-512,0.001,0.0,80,7.910754680633545,8.31750535117218,0.30506300290397625
512-512-512,0.001,0.0,80,5.71780252456665,5.970478767361941,0.189507182096468
512-512-512,0.001,0.0,80,5.208479404449463,5.438477008198623,0.17249820281187
512-512-512,0.001,0.0,80,6.439156532287598,6.4847695617345265,0.0342097720851966
512-512-512,0.001,0.0,80,7.138659954071045,7.819235757711898,0.5104318527306395
512-512-512,0.001,0.0,80,4.880095958709717,4.6930258302546575,0.04676753211376483
512-512-512,0.001,0.0,80,6.791152000427246,6.835976067888317,0.03361805059580303
512-512-512,0.001,0.0,80,7.806748867034912,7.5787803867577965,0.056992120069278895
512-512-512,0.001,0.0,80,7.7322492599487305,7.853980214243996,0.09129821572144903
512-512-512,0.001,0.0,80,7.726828098297119,7.604419011283664,0.03060227175336383
512-512-512,0.001,0.0,80,7.5943379402160645,7.641950571675671,0.03570947359470478
512-512-512,0.001,0.0,80,9.689339637756348,9.21946910562101,0.11746763303383423
512-512-512,0.001,0.0,80,8.278949737548828,8.142348722235127,0.03415025382842529
512-512-512,0.001,0.0,80,7.723141193389893,7.522077877044008,0.05026582908647104
512-512-512,0.001,0.0,80,6.490183353424072,6.353676449457657,0.034126725991603823
512-512-512,0.001,0.0,80,7.240424156188965,7.101215925069633,0.03480205777983292
512-512-512,0.001,0.0,80,5.651658535003662,5.612361300907252,0.009824308524102543
512-512-512,0.001,0.0,80,8.927371978759766,8.65993250547535,0.06685986832110391
