penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.2776022364090297,False
l1,1e-08,0.2776022364090297,False
l1,1e-06,0.2776022364090297,False
l1,0.0001,0.2774434048591274,True
l1,0.01,0.45867750076897873,False
