penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.2875164349616026,False
l2,1e-08,0.2875164349617151,False
l2,1e-06,0.2875094787050997,True
l2,0.0001,0.2998859550842948,False
l2,0.01,0.47545260741356893,False
