Decision_Q,Demand_D,Operation_Cost,Mu_Pred,Sigma_Pred,Residual_Sum
6.585572538910013,5.85889046262679,0.18167051907080567,6.238053806795396,0.6019201006044343,2826.3588823787977
7.4725127906745055,7.943613564907265,0.35332558067456965,7.137163739171012,0.5808415954740843,2826.3588823787977
7.809245210324631,8.721250634316547,0.684004067993937,7.460360375483113,0.604286259935786,2826.3588823787977
7.2072280286150905,5.968579298923469,0.30966218242290533,6.8618227518336905,0.5982594885877756,2826.3588823787977
7.459021856485637,7.95894944725919,0.3749456930801649,7.128382438758333,0.57268427048868,2826.3588823787977
6.398159783960123,7.2747443612198355,0.6574384329447842,6.052836668368635,0.5981171812324377,2826.3588823787977
7.038092885490821,5.958867650755789,0.2698063086837579,6.689111119071799,0.6044541503528804,2826.3588823787977
8.602107821769303,9.076270886487675,0.3556222985387789,8.252113894176341,0.6062072649315944,2826.3588823787977
4.797974649433503,2.661525890943148,0.5341121896225889,4.46401645132606,0.5784325667262441,2826.3588823787977
6.674768841794022,6.801145847583226,0.09478275434190264,6.332672255932763,0.5925286678075512,2826.3588823787977
6.332119650095195,4.714139763014818,0.4044949717700943,5.98811018992653,0.5958418632964692,2826.3588823787977
6.762886322169461,5.248511876896199,0.3785936113183155,6.430648915078271,0.5754520692568863,2826.3588823787977
7.283633603328612,6.575315264966205,0.1770795845906017,6.955091942380372,0.5690508491654186,2826.3588823787977
7.510981692777239,7.798984282461487,0.2160019422631858,7.159319919111295,0.6090960590692039,2826.3588823787977
7.585086988105849,5.309974762390055,0.5687780564289486,7.252458534701377,0.576129381339602,2826.3588823787977
8.558420807891727,9.491689974316872,0.6999518748188587,8.21898500840015,0.5879200506271738,2826.3588823787977
8.935037914806903,9.03089966512194,0.07189631273627706,8.593084630611171,0.592280462042046,2826.3588823787977
7.965663027889842,7.8340629310412915,0.03290002421213756,7.601639391316135,0.6305074337016494,2826.3588823787977
10.321212746209078,9.214174139352156,0.27675965171423034,9.971676893712544,0.6054138555908963,2826.3588823787977
7.787378369301278,7.828873865288653,0.031121621990531256,7.442360711244708,0.5975881132624034,2826.3588823787977
8.917277468219464,6.9468578372389445,0.49260490774512977,8.54454249035117,0.6455959194259477,2826.3588823787977
7.947981674480994,8.583199987159981,0.47641373450924007,7.591353922886972,0.6176973851498992,2826.3588823787977
7.038090001342581,7.822611813168038,0.588391358869093,6.703315125955313,0.579847093268288,2826.3588823787977
7.524095575210364,7.684717011544449,0.12046607725056391,7.175055120216468,0.6045558019463857,2826.3588823787977
8.23819406059135,6.924725155065806,0.32836722638138616,7.907233713482889,0.5732401364824865,2826.3588823787977
7.8405448491492935,8.042986442330584,0.15183119488596764,7.482926675873581,0.6194128458235045,2826.3588823787977
8.265455580342678,8.22906509861128,0.009097620432849673,7.911531596567173,0.6130143219163575,2826.3588823787977
8.587931920992032,8.772272928040481,0.1382557552863366,8.254249534997387,0.5779548461335361,2826.3588823787977
7.447399632804313,7.715514669041842,0.20108627717814698,7.106918535370763,0.5897305597717166,2826.3588823787977
9.209444970676472,10.295080981353696,0.8142270080079177,8.85426100530734,0.6151966740531206,2826.3588823787977
7.65667603503993,8.074216045082485,0.3131550075319163,7.312227403771116,0.5966025299551437,2826.3588823787977
6.5753186470331215,4.193194906238056,0.5955309351987663,6.197709153249571,0.6540388286534734,2826.3588823787977
7.839420304643403,6.494029496918638,0.3363477019311911,7.483226691737281,0.6169454348849233,2826.3588823787977
7.237868286344737,7.633930352247121,0.29704654942678776,6.8923419506283015,0.5984691688139665,2826.3588823787977
7.299385579551006,6.505903895715125,0.19837042095897028,6.9648259792166884,0.5794742259389761,2826.3588823787977
8.44048613977348,8.827466199950203,0.2902350451325426,8.080911492371534,0.6228015584138358,2826.3588823787977
7.393443107331069,7.617288418000815,0.16788398300230933,7.04674852001348,0.6004926399431884,2826.3588823787977
6.6015312052870385,6.679947440782396,0.05881217662151794,6.266645795377043,0.5800385446776432,2826.3588823787977
8.274363655173742,8.572408193088645,0.2235334034361771,7.908244320969588,0.6341372884748858,2826.3588823787977
8.582208670694552,8.616395621356977,0.025640212996818956,8.240698645811587,0.5915127143914066,2826.3588823787977
7.372867878057851,7.603406967775439,0.17290431728819122,7.040524812154404,0.5756350756879821,2826.3588823787977
6.405504684467106,6.518952702108195,0.0850860132308171,6.066927502896463,0.5864328807638272,2826.3588823787977
6.827766955187887,7.073812186548551,0.18453392352049836,6.4931857350847855,0.5795116724769571,2826.3588823787977
