penalty,lambda_value,validation_mean_cost,is_best
l1,1e-10,0.2875164349628674,False
l1,1e-08,0.2875164349628674,False
l1,1e-06,0.2875164349628674,False
l1,0.0001,0.2872497037477426,True
l1,0.01,0.4810877368387911,False
