penalty,lambda_value,validation_mean_cost,is_best
l2,1e-10,0.2861705871742174,False
l2,1e-08,0.2861705871709662,False
l2,1e-06,0.28608521436336126,True
l2,0.0001,0.29819182010217465,False
l2,0.01,0.4783455474681409,False
